Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered 
D3           874374625   662537926   211836699   1223604017  984830239   862197710   1035305007  179050042   175915841   -           -           3.766220951073985429     -           
D0           635080506   115947787   519132719   1108214713  170068877   42184330    1035305007  16684534    161946299   -           -           0.715964413610958778     -           
D18          794589044   806650469   1229569318  1170469289  1153626321  155610870   1035305007  1156055762  42828554    -           -           18.83440820813142559     -           
D2           508305762   219241996   289063766   713872492   795516447   1189358109  1035305007  356239280   97172302    -           -           2.256219020107190627     -           
D4           685790019   536513588   149276431   801143568   805295092   1107837893  1035305007  151825202   109022274   -           -           4.921137381522605188     -           
D3           179706885   286511700   1134825928  274600247   868105901   417049647   1035305007  732401003   84813523    -           -           3.378136998270900738     -           
D3           560113180   327222204   232890976   1036693973  153342951   335899590   1035305007  899822323   83532387    -           -           3.917309390428409522     -           
D1           810889475   105284999   705604476   918481297   1171413959  7804883     1035305007  545020173   57746721    -           -           1.823220386833739010     -           
D8           554634232   706787269   1089477706  648071429   274968905   884166179   1035305007  1058323861  87448247    -           -           8.082349197920456884     -           
D12          639556302   590393697   49162605    758017139   1007171397  398249307   1035305007  88984822    47252117    -           -           12.49454488991466773     -           
D46          1003168277  980118346   23049931    1073309382  1110026716  270159715   1035305007  986199463   21192807    -           -           46.24768894464994656     -           
D78          250029034   1175982268  315677509   279418484   296968061   990182575   1035305007  940976874   14913434    -           -           78.85388891652988842     -           
D29          209536523   1232927021  218240245   376684203   884014652   333975155   1035305007  1059905699  42388843    -           -           29.08612110502756586     -           
D13          476383594   969727327   748287010   882472692   116840191   354186670   1035305007  1181192614  70294496    -           -           13.79520989808362805     -           
D13          605704839   1011964623  835370959   1137153328  602128359   1146286468  1035305007  811197059   74256350    -           -           13.62798768051486505     -           
D6           566145541   279190849   286954692   631676472   161842051   396233347   1035305007  1138059807  41898093    -           -           6.663569365794285673     -           
D3           847786993   256492936   591294057   1040966144  981997038   655261870   1035305007  490089891   75070389    -           -           3.416699172825653001     -           
D12          236780491   750135692   728275542   413068819   579526872   692023420   1035305007  1098837489  60492163    -           -           12.40054338939740012     -           
D1           623227783   283122906   340104877   832734531   206919619   796109258   1035305007  490413131   204214287   -           -           1.386401069970192634     -           
D20          287166360   1154844025  373953078   518485217   249679016   464432683   1035305007  271846803   55847503    -           -           20.67852568090644983     -           
D0           236069364   72758670    163310694   391950950   136688589   884664699   1035305007  104056153   80187778    -           -           0.907353611918265150     -           
D2           603762500   265666653   338095847   1085230076  468406126   651080732   1035305007  334389660   122294924   -           -           2.172344070470169309     -           
D77          557034454   675330743   1123334454  1105307091  844827347   71023725    1035305007  111871939   8761817     -           -           77.07656334296870158     -           
D4           950724238   502894347   447829891   1232555225  702764720   1119624515  1035305007  530688121   105231277   -           -           4.778943688006370957     -           
D27          365783785   837903566   769510962   700790585   340669169   764958658   1035305007  1023397404  30776985    -           -           27.22500485346436631     -           
D10          411423535   710162161   942892117   480245273   579828903   1125386419  1035305007  1038528147  67314845    -           -           10.54985955921015639     -           
D224         704468334   677539153   26929181    709339475   499007419   95487575    920911924   9003253     3024030     -           -           224.0517299762237808     -           
D10          423478318   902339076   762769985   764576262   892520041   958858054   920911924   497030645   82380374    -           -           10.95332580063304883     -           
D1           546946633   94221234    452725399   708417865   708760691   1147167504  920911924   1169439952  62532937    -           -           1.506745701069501981     -           
D8           616656832   991875222   866412353   742446498   564451034   634448449   920911924   249380731   113498168   -           -           8.739129798112688479     -           
D184         945422796   613410736   332012060   949348223   1137752212  141167502   920911924   1072383101  3320316     -           -           184.7446857467783186     -           
D2           655363271   281401072   373962199   794318445   871532340   940174905   920911924   208898389   99542575    -           -           2.826941858797604944     -           
D2           772586646   1060183169  954034220   1173414847  1169399962  644239163   920911924   254053952   371758445   -           -           2.851806551428845147     -           
D4           618986130   426233650   192752480   749862751   382709261   252681375   920911924   1009489648  95479646    -           -           4.464131025370580029     -           
D24          453439501   640901585   1054168659  496162458   1017380323  544150869   920911924   263175252   26209931    -           -           24.45262389282901965     -           
D62          904400453   1095422185  1050609011  1015247888  787171671   682152392   920911924   232650652   17620973    -           -           62.16581712031452519     -           
D15          968099118   1169265481  1040464380  1095720009  596085601   194283582   920911924   1235426978  74752881    -           -           15.64174471081589484     -           
D5           756946887   659198835   97748052    916944489   665564086   254140750   920911924   1136559850  116956479   -           -           5.636274626564296621     -           
D1           441363820   375871945   65491875    693708071   421694850   992108803   920911924   1034700266  189019569   -           -           1.988534557498647137     -           
D3           474171660   571419832   1144382571  803848486   26083037    902310039   920911924   130981145   144494834   -           -           3.954603885700162816     -           
D11          553364551   696030542   1098964752  676106164   1148333181  81081291    920911924   883481200   62398099    -           -           11.15467543330126130     -           
D4           700561861   310537141   390024720   908337478   314285720   835043403   920911924   783049140   77235010    -           -           4.020678459159906886     -           
D1           793021227   461570763   331450464   1240745288  450701156   335855304   920911924   1142313727  345297166   -           -           1.336734872014559192     -           
D67          48356044    801952936   488033851   66557900    463707486   82767001    920911924   1089331483  11952332    -           -           67.09593876743048971     -           
D2           578048241   693994720   1125684264  920360924   837770629   127012429   920911924   825687874   235735558   -           -           2.943954343960277727     -           
D77          273988279   239963931   34024348    328167019   849091481   156998745   920911924   296872428   3094579     -           -           77.54332043227851025     -           
D16          924755930   1065191187  1101195486  1096416749  224068333   650439434   920911924   1002629603  66451835    -           -           16.02952254064917846     -           
D4           640910790   1045865290  836676243   1040075237  602173611   391557279   920911924   167869185   241746343   -           -           4.326292083764841067     -           
D17          706486587   1180527234  767590096   834562406   807388273   999806550   920911924   386529704   66107492    -           -           17.85769204495006405     -           
D1           801086581   365735353   435351228   1072149698  149479484   946240876   920911924   365965440   258960347   -           -           1.412321837057161496     -           
D467         745552375   291769943   453782432   748121091   889289389   331623667   920911924   716076387   624735      -           -           467.0299294901038040     -           
D117         559059975   683425493   1117265225  835691533   1113529341  619715550   920911924   28079627    5796859     -           -           117.8958282407765998     -           
D3           679857242   1051532140  869955845   1028828463  108958999   858893990   920911924   249069710   330886021   -           -           3.177928571361435664     -           
D3           704108582   886436142   1059303183  1118242719  455284041   1016730191  920911924   855092059   289974445   -           -           3.056945731890270537     -           
D4           643229244   872533318   1012326669  1092933437  517455184   494119075   920911924   891268317   193525051   -           -           4.508632414725471381     -           
D19          243171738   327351014   1157451467  263741714   392675522   854894264   920911924   667758634   16902002    -           -           19.36758817091608437     -           
D6           590875316   1172975133  659530926   1002778462  98267814    789047101   920911924   383063949   178972170   -           -           6.553952678787992568     -           
D47          281690850   760587195   762734398   334822395   546287286   1113280673  652181559   1159443670  16033125    -           -           47.43848719448017775     -           
D1422        1138692011  999247141   139444870   1139692002  474584580   852908596   652181559   794654095   702253      -           -           1422.916158421537537     -           
D5           694080275   88226094    605854181   769521768   871720641   186075964   652181559   676727981   15106838    -           -           5.840142986904340934     -           
D23          598749959   147677585   451072374   616178738   137351992   545996127   652181559   450314680   6171473     -           -           23.92906604306621774     -           
D37          558884715   383765804   175118911   741803243   319762483   509924124   652181559   611632372   10129131    -           -           37.88733742312148988     -           
D19          601620149   1032232197  811018695   711312081   520249478   421774684   652181559   2501292     53160489    -           -           19.41728182748657560     -           
D7           1079896078  508889081   571006997   1206337010  1147882791  48115097    652181559   560041690   68368622    -           -           7.443313410646187954     -           
D2           725482304   340780207   384702097   911676739   829458813   565791982   652181559   428679641   166898999   -           -           2.041834936349738083     -           
D6           378477926   817004706   803103963   634200533   1012982191  1170575078  652181559   446593993   122755319   -           -           6.655554420415786626     -           
D2           435059259   372899613   62159646    687338840   743537084   233509301   652181559   740355346   182779678   -           -           2.040159043282700169     -           
D7973        982847973   1196122744  1028355972  983029383   592539989   812661916   652181559   46171771    150003      -           -           7973.992146823730192     -           
D5           545263830   488890093   56373737    696485285   755930493   1176744883  652181559   321185066   91599465    -           -           5.337259262376696195     -           
D2           636168921   880392638   997407026   960817731   923000192   274023317   652181559   926809534   311520111   -           -           2.826118144263244693     -           
D1           555039980   460531322   94508658    876259487   392275678   249231320   652181559   807594774   233820473   -           -           1.969593663425700109     -           
D11          437491547   707242500   971879790   814479377   517543917   1222064163  652181559   414711108   60503717    -           -           11.68924051393404474     -           
D3           875106536   316620232   558486304   987937724   1087827152  976123889   652181559   237799905   85288220    -           -           3.712355961937064696     -           
D8           334584834   508576565   1067639012  605885892   995353905   291144204   652181559   833820201   63283776    -           -           8.036444680544978858     -           
D28          774615510   496304246   278311264   801647828   847323183   108799013   652181559   910741712   17710606    -           -           28.02299627692016862     -           
D10          999125085   924736234   74388851    1128753298  810393711   946344542   652181559   145472667   91727594    -           -           10.08133096786556943     -           
D0           385979149   74164520    311814629   659126663   366480098   776151042   652181559   921340131   112831635   -           -           0.657302537537455696     -           
D15          629138168   416382002   212756166   779769398   899783973   919090875   652181559   974211804   26613248    -           -           15.64566647408087881     -           
D3           504836359   739947231   1006519871  767163455   878925743   344848803   652181559   249922125   242509263   -           -           3.051212237612548432     -           
D2           377009519   154101943   222907576   699904532   1082495642  98958851    652181559   954827939   54114506    -           -           2.847701187552187947     -           
D2           407662882   373302972   34359910    684422899   467296159   1110294822  652181559   513273458   130902865   -           -           2.851755551721499754     -           
D5           443407330   516433085   1168604988  799183865   297051821   575439842   652181559   156957956   87630795    -           -           5.893283120391638578     -           
D2           902283407   623153268   279130139   1229425119  1055017234  927379319   652181559   415355835   247999983   -           -           2.512714962565138562     -           
D90          295910852   1132977255  404564340   579257094   462273594   1014819052  731185207   156175912   12564610    -           -           90.17209885543602228     -           
D3           454518628   105558378   348960250   667518477   22777392    1192113633  731185207   604052096   28518930    -           -           3.701344265019760559     -           
D70          300268949   596875558   945024134   348900779   994851518   886377491   731185207   66159537    8477969     -           -           70.40313051392379472     -           
D5           847253513   532222557   315030956   1224750185  994424070   836038187   731185207   46391118    92260169    -           -           5.768714308338195218     -           
D5           601427864   1134150934  708907673   988009912   445821716   912182031   731185207   1213541920  214845816   -           -           5.278906311119412258     -           
D16          701549665   838752162   1104428246  1026437285  694793857   518236909   731185207   1226182541  51774425    -           -           16.20012510037533009     -           
D36          335796968   1040849280  536578431   489452220   150715846   295543418   731185207   76679442    28486464    -           -           36.53838117640715253     -           
D0           533827086   44105498    489721588   805038349   502658773   129931811   731185207   854251395   262615823   -           -           0.167946841497056329     -           
D0           665984929   43709987    622274942   943074426   22159162    871724129   731185207   100853536   111805935   -           -           0.390945140792391745     -           
D46          67718703    640924247   668425199   94652057    542231380   761126252   731185207   516214199   13851995    -           -           46.26945411112262168     -           
D1           594069382   151975012   442094370   1049110593  562843460   1225750016  731185207   910354641   139028171   -           -           1.093123867680025798     -           
D43          461300071   903699522   799231292   681591707   436913524   628439304   731185207   1133112400  20716799    -           -           43.62158082433487914     -           
D0           985422111   9928570     975493541   1193850664  915963224   1146827867  731185207   646377896   151707899   -           -           0.065445306839296482     -           
D47          359087008   575157348   1025560403  397638341   923427684   539827422   731185207   549558045   12125011    -           -           47.43561453263836214     -           
D6325        316523484   503962349   1054191878  318551970   799724774   459527506   731185207   1055384572  79668       -           -           6325.781355123763619     -           
D26          697079076   503023586   194055490   923056559   1063045900  193340993   731185207   1226867770  19146627    -           -           26.27217765301428810     -           
D164         299185444   1231457332  309358855   590868697   862477818   381484553   731185207   965896034   7502191     -           -           164.1463583105255518     -           
D130         1129009682  521982853   607026829   1165300806  1202819683  826296322   731185207   1120254034  3984838     -           -           130.9922393331924660     -           
D155         528348509   1126637737  643341515   536620217   1138279483  958658420   731185207   583584060   7230905     -           -           155.8086763690022203     -           
D3           711375855   316824850   394551005   1027073148  525859974   206311866   731185207   517056227   79981269    -           -           3.961238099385494871     -           
D7           401511275   1059011650  584130368   656245867   681057945   397707739   731185207   1141919880  146776683   -           -           7.215121832396226040     -           
D44          501198878   561284798   1181544823  989864885   1130998723  1084940031  731185207   347545948   12532871    -           -           44.78501358547454928     -           
D24          232496575   505743242   968384076   444127052   1043885208  505517927   951943226   510884310   20866098    -           -           24.23755711297819074     -           
D3           452807112   714035766   980402089   711195035   1150756187  560402570   951943226   115476410   194419189   -           -           3.672660963522484398     -           
D94          803763745   922421158   1122973330  962573656   1041570250  477006540   951943226   819991243   9714190     -           -           94.95605480230466976     -           
D7           907531465   957600772   1191561436  1062122357  533180229   581303559   951943226   832574764   134577005   -           -           7.115634442897581202     -           
D6           923288849   950721803   1214197789  1080683936  1121046814  1165887394  951943226   321365106   136313414   -           -           6.974528588947233028     -           
D6           438861791   656266262   1024226272  783397647   453129856   1108461880  951943226   324289114   94325935    -           -           6.957431824025916096     -           
D3           721195408   1062623908  900202243   1167605328  1205544029  702244246   951943226   68420295    274785488   -           -           3.867103447617291929     -           
D552         928392221   622848654   305543567   994625426   1025615148  996296997   951943226   1076124074  1127351     -           -           552.4886694560966371     -           
D4           608158334   903656466   946132611   1029759323  771170813   872636828   951943226   825964667   186557345   -           -           4.843853593649716659     -           
D283         79555344    896292453   424893634   83027733    1164407617  875033267   951943226   644992318   3162786     -           -           283.3870053174637803     -           
D3           985793793   839131262   146662531   1235296652  700451533   1150766066  951943226   1134947400  237285216   -           -           3.536382401506210989     -           
D0           655716709   36437250    619279459   1072619277  12567730    597209937   951943226   96081248    238814141   -           -           0.152575763928485290     -           
D92          820755580   1229035227  833351096   871222382   2690688     1134513577  951943226   262565899   13286748    -           -           92.50083067730343045     -           
D8           629515643   654583528   1216562858  1179205591  939238324   1110903026  951943226   313238144   79825695    -           -           8.200160712662758526     -           
D3           731293761   889871339   1083053165  1199858495  1231459190  1235516924  951943226   716988584   262729027   -           -           3.387030923690057284     -           
D5           459231390   994709106   706153027   737876977   844834493   449883519   951943226   974340731   180585803   -           -           5.508235362222798876     -           
D2           1146598782  53712054    1092886728  1212515674  867545425   901761832   951943226   680385208   26011618    -           -           2.064925526739628423     -           
D196         333504909   1030624219  544511433   497637670   997050204   867136565   951943226   249745027   5239387     -           -           196.7070229780697627     -           
D24          480201124   686272101   1035559766  512468078   288887371   705140913   951943226   131785922   28463768    -           -           24.11037431867769579     -           
D7           477813258   1162918741  556525260   639087950   831635137   282741161   951943226   86982617    155263874   -           -           7.489950566350031946     -           
D21          1019719036  820040908   199678128   1108947225  670072343   1215863453  951943226   543322840   38208957    -           -           21.46200714141451178     -           
D8           925287972   1171620115  995298600   1186631184  1173775033  17579665    951943226   184814753   141258336   -           -           8.294166193491051742     -           
D2           773033529   815325899   1199338373  1180966941  735264311   442796861   834142267   291659634   365100117   -           -           2.233157046619078459     -           
D3           604159121   961970636   883819228   922702856   206219479   877317202   834142267   678568454   285615386   -           -           3.368063077666271102     -           
D5           561109733   995491109   807249367   753258752   579189646   16765493    834142267   992081980   176811695   -           -           5.630233390387440152     -           
D19          726782454   605050791   121731663   789971631   704130285   1055940744  834142267   744020041   31701507    -           -           19.08586840997811239     -           
D78          290725799   724080334   808276208   431458342   1045153391  85302456    834142267   317159848   9260713     -           -           78.18840018041807364     -           
D4           308381153   611479947   938531949   474206759   789919021   42342420    834142267   683602312   142555547   -           -           4.289415318226796183     -           
D16          542320836   569334005   1214617574  711788931   370422354   196182007   834142267   201433600   33916551    -           -           16.78631783638613489     -           
D87          381771969   1074450458  548952254   504937740   1166892715  364578979   834142267   1108019130  12274656    -           -           87.53405863268184460     -           
D1           388679705   286135762   102543943   589547496   831232780   11323591    834142267   449003690   187811914   -           -           1.523522953927193351     -           
D3           677844891   799084195   1120391439  1106526060  455384382   431028019   834142267   1014588484  249163722   -           -           3.207064770849746738     -           
D9           924018640   1087528945  1078120438  1192262611  381314562   957505525   834142267   559033120   119286727   -           -           9.116931718647959885     -           
D2           1065823479  156636031   909187448   1176199575  613726507   275369599   834142267   145929059   72438615    -           -           2.162327799889603079     -           
D41          506229604   845814592   902045755   627680229   298862180   920583160   834142267   89313574    20427104    -           -           41.40648581414183821     -           
D4           215767196   120558935   95208261    401990325   237811645   524925645   834142267   1047646639  29544067    -           -           4.080647901319747210     -           
D21          190736115   756233677   676133181   346758084   851206397   987777478   140017724   970639344   34714146    -           -           21.78459689027061187     -           
D107         278076765   1199962824  319744684   545019855   239629839   131018414   140017724   948044161   11133675    -           -           107.7777844242803925     -           
D12          778045100   622295828   155749272   1141436277  305107843   514141532   140017724   590892266   51262746    -           -           12.13933853641004717     -           
D4           720671202   1002439974  959861971   971462751   918157806   1066033531  140017724   344092806   219088104   -           -           4.575510745211433296     -           
D27          385012363   417613488   1209029618  755028504   182802936   1132431050  140017724   1193932840  14996222    -           -           27.84791316106149935     -           
D297         314030801   937561434   618100110   391749896   962212759   906042201   140017724   808047943   3154421     -           -           297.2214025965462441     -           
D9           416408054   637999772   1020039025  767951864   228946274   560915980   140017724   523976964   64864244    -           -           9.835923964518880386     -           
D3           589863646   309444983   280418663   1099292789  971573478   950139122   140017724   795206549   80434503    -           -           3.847167216287766457     -           
D11          936388499   1185643389  992375853   1075454786  801990619   466879070   140017724   937511024   101990777   -           -           11.62500594539053271     -           
D6           583767842   463957921   119809921   753040457   1210097935  611478037   140017724   1184458232  75949997    -           -           6.108728628389544241     -           
D3           356246272   543577323   1054299692  535247128   1092693434  109044381   140017724   1196486334  177245416   -           -           3.066806100079902771     -           
D11          246509579   885686110   602454212   417502963   1219622369  890461735   140017724   963211362   75516195    -           -           11.72842606807718529     -           
D9           401620775   535793259   1107458259  746528702   1042733171  293457505   140017724   359826763   56712848    -           -           9.447475799487269621     -           
D0           397926693   89169605    308757088   682345539   1114995351  567974300   140017724   966765922   113507847   -           -           0.785580973974424869     -           
D1           362983354   16295726    346687628   450100875   560067075   40986034    140017724   586044520   14513270    -           -           1.122815602548564176     -           
D13          528577188   862599621   907608310   760650967   398897660   567749031   140017724   267673794   64429630    -           -           13.38824421310505740     -           
D7           456120008   1074786968  622963783   768554420   1133468624  442183253   91750461    1213658819  143685596   -           -           7.480130214304849318     -           
D76          132934952   773970113   600595582   173860752   1093510607  1218294409  91750461    1144542537  10157552    -           -           76.19651988983172323     -           
D8           551007155   630650846   1161987052  709955551   512097345   319882382   91750461    1047986765  74161967    -           -           8.503696321862660411     -           
D3           482736082   807405982   916960843   755549060   364757307   379108674   91750461    376118540   209923104   -           -           3.846198758570185776     -           
D12          224681840   320569037   1145743546  324098914   779659833   119785074   91750461    818225949   25847692    -           -           12.40223061308529984     -           
D9           959834603   1152905917  1048559429  1241006874  881594598   559553631   91750461    226382439   116317790   -           -           9.911690352782665489     -           
D1           568525547   489593640   78931907    877082816   1074050575  229344715   91750461    820277435   259968278   -           -           1.883282236458095860     -           
D129         550496673   1229021372  563106044   618122341   278759272   637063341   91750461    962736860   9491329     -           -           129.4888599899971858     -           
D30          1115132780  361323700   753809080   1184084988  660457782   849400701   91750461    229406829   11897452    -           -           30.36983885289051807     -           
D10          861044594   1167643935  935031402   1009989292  1155766898  915872258   91750461    807166843   116321104   -           -           10.03810912076625407     -           
D9           927234606   47889396    879345210   940042999   864441546   335941941   91750461    805497817   5030310     -           -           9.520167941935984064     -           
D6           571405558   721152606   1091883695  801401056   1153248642  1133484935  91750461    497767252   111414562   -           -           6.472696145410507470     -           
D9           786028471   292943767   493084704   854685213   895383566   747218040   91750461    759008839   30804309    -           -           9.509830816201720350     -           
D6           800078482   422403460   377675022   866905174   911460534   673898058   91750461    908149374   64984870    -           -           6.500027775696096645     -           
D2           376460176   286529569   89930607    503492071   366706744   498419646   91750461    606572010   122396386   -           -           2.340996971920396407     -           
D1           739154667   547805859   191348808   1131015305  881267582   394014106   91750461    1217995414  347294029   -           -           1.577354671421661557     -           
D2           644869347   531034508   113834839   865584336   1194108075  1056202539  91750461    928520221   203439369   -           -           2.610283892494770763     -           
D2           385853475   149086833   236766642   466008668   746474588   700353246   91750461    1030321724  65232703    -           -           2.285461526866363333     -           
D9           750796325   1148819954  843607114   909520301   253436344   998192305   91750461    352109546   115900421   -           -           9.912129257925646361     -           
D65          1145691294  475687293   670004001   1182415974  157933998   1011215170  91750461    1004517251  7226214     -           -           65.82801076746412436     -           
D2           620003545   514992911   105010634   836569875   410768998   1122009235  91750461    321267920   186870885   -           -           2.755875592926099750     -           
D3           820447930   516420047   304027883   1154914985  379527849   450191847   91750461    795545341   151513820   -           -           3.408402263239089345     -           
D3           376166041   640098913   977697871   591351729   14386505    276005229   91750461    940938504   160980353   -           -           3.976254872543359375     -           
D11          525203628   681501637   1085332734  993518704   252013276   42855962    91750461    575513764   56888552    -           -           11.97959190453643467     -           
D959         898499524   1091136789  1048993478  1010669805  1111216464  912755117   91750461    958173109   1137276     -           -           959.4300671077205533     -           
D1           933196291   273073072   660123219   1088975787  731450892   737296937   91750461    65385321    154298811   -           -           1.769767830550554274     -           
D13          925446577   1213420001  953657319   1203065501  11564347    963892912   91750461    189072117   92589805    -           -           13.10533055988183580     -           
D1           676491777   261487112   415004665   943668926   452023383   183466154   91750461    635480856   142137479   -           -           1.839677429483605798     -           
D6           790209914   528326363   261883551   966078659   313246641   237717770   91750461    891810495   86734934    -           -           6.091275321659897729     -           
D71          872610626   268196778   604413848   981215604   1508208     921937459   91750461    1187844770  3770802     -           -           71.12459842760240394     -           
D9           832377892   1148145391  925863244   1009619627  239574820   906219380   91750461    1000246682  123410952   -           -           9.303431927176122910     -           
D675         808432304   1137117538  912945509   824250916   1088454776  1176183775  473399359   223975787   1683092     -           -           675.6122291591903472     -           
D13          310310111   165194046   145116065   608484757   628012710   1125201117  473399359   767057203   12135465    -           -           13.61250236393908268     -           
D15          362705192   1133298071  471037864   506832046   947406163   513996833   473399359   1188394622  74451484    -           -           15.22196751645675726     -           
D7           542875378   653581163   1130924958  633433497   1078056342  149796449   473399359   86295626    90084783    -           -           7.255178302422063890     -           
D0           534920779   99628013    435292766   718440658   990833724   762727803   473399359   767261173   167881021   -           -           0.593444169010623303     -           
D49          672184133   540688311   131495822   732296279   1218984521  711461390   473399359   549720595   10950527    -           -           49.37555160587248449     -           
D4           972973587   104629611   868343976   1108874435  1112044282  158081407   473399359   862548234   21667651    -           -           4.828839591333642950     -           
D7           578164577   256867959   321296618   1122237347  1102866458  499373753   473399359   200635040   34091807    -           -           7.534595012813489176     -           
D54          857200203   1025751121  1073079825  996949610   1196349615  808958797   473399359   990245997   18703761    -           -           54.84197114152602784     -           
D277         210376016   701017966   750988793   262339253   875352814   767642916   473399359   952885408   2523068     -           -           277.8434691415372078     -           
D25          1171507958  1137788958  33719000    1237792492  1203750576  43924264    473399359   552595326   44670880    -           -           25.47048453041444448     -           
D27          250700345   736111736   756219352   474550450   679479630   983184802   473399359   437755274   26850240    -           -           27.41546205918457339     -           
D940         139470845   924839887   456261701   185633184   235699471   752088194   473399359   1159181471  983828      -           -           940.0422502713889013     -           
D1           494394550   174228453   320166097   629544858   489794630   111599503   473399359   894427661   88943626    -           -           1.958863842587213613     -           
D31          742864663   300546049   442318614   847640195   1177702099  702274336   473399359   107467853   9435939     -           -           31.85120728313313598     -           
D15          634307642   908815405   967122980   826780626   21450446    1227614017  473399359   1128415344  56888690    -           -           15.97532664225525319     -           
D6           659629307   719945607   1181314443  1209651226  598424167   427379335   473399359   102429382   109607388   -           -           6.568404011233257378     -           
D20          578105915   1168980955  650755703   752098332   166333170   627966885   473399359   146878437   56128664    -           -           20.82680882979862125     -           
D44          227018639   760653840   707995542   256999689   1134453566  1174850459  473399359   771581487   17151289    -           -           44.34966025002552286     -           
D5           635588027   364937543   270650484   917173127   556850682   927360961   473399359   831120338   72417827    -           -           5.039332967005486093     -           
D5156        243117597   942846492   541901848   267411072   793573454   733097632   473399359   72950779    182847      -           -           5156.477776501665326     -           
D148         848829726   1146207909  944252560   1017054019  228734152   275244448   473399359   70989862    7708261     -           -           148.6986376045128726     -           
D15          376579232   648514086   969695889   710115144   206082236   228074661   473399359   86068963    43043320    -           -           15.06654426284961290     -           
D17          182399314   178927647   3471667     207019524   173834373   912043437   473399359   340379410   10057844    -           -           17.78986102787038653     -           
D1           656717234   161259952   495457282   1178084488  832840017   379519853   473399359   526657050   135349980   -           -           1.191429448308747441     -           
D4           642199210   685223156   1198606797  1136932629  937659863   887753984   473399359   538078290   147465791   -           -           4.646658396861682992     -           
D9           855709818   476627233   379082585   1124918718  653017760   100252006   473399359   936790221   48083118    -           -           9.912569168247366986     -           
D2838        521499421   310255160   211244261   1042889529  725094700   563498647   473399359   719730674   109313      -           -           2838.227475231674183     -           
D3           579438866   1013001706  808067903   892352325   438241735   384308652   473399359   929752827   266525407   -           -           3.800769755507774161     -           
D29          428718724   1058075025  612274442   822034851   987901454   270095430   473399359   1013500580  35402597    -           -           29.88693244735689870     -           
D7           388474587   1240591346  389513984   620684600   498353830   516435242   473399359   360256283   156264574   -           -           7.939044111175191889     -           
D24          467355633   424012871   43342762    512356196   1137191867  527959433   473399359   1043407001  17350003    -           -           24.43877796447643265     -           
D91          517604980   666673180   1092562543  536506881   313186925   996807703   473399359   1123734689  7253653     -           -           91.90861211585390147     -           
D23          939916549   898342579   41573970    1090328549  768614039   210025396   473399359   35752506    37444549    -           -           23.99127784928054548     -           
D4           493252011   894773945   840108809   795774602   16580226    387100789   708575298   1011111712  190729420   -           -           4.691326304038464543     -           
D0           364346052   32027359    332318693   632450381   1183712281  503942906   708575298   866434504   96241723    -           -           0.332780399203783997     -           
D15          628780727   716786588   1153624882  725749274   832735700   455377863   708575298   882812433   46969445    -           -           15.26069954626885627     -           
D13          468699666   703953765   1006376644  884284761   719202662   678639432   708575298   398044135   53114571    -           -           13.25349620163551730     -           
D2           498178282   439037701   59140581    664841846   926170768   972827846   708575298   397889064   164851154   -           -           2.663237049587168798     -           
D1           546122649   216620303   329502346   692056343   210029825   243799478   708575298   419618715   108321567   -           -           1.999789229415412722     -           
D8           824286546   767771210   56515336    1008991380  471096792   1239608394  708575298   825437086   85467210    -           -           8.983225379651447613     -           
D12          876810956   878379571   1240062128  1011080650  339508119   1228488408  708575298   614195715   71192792    -           -           12.33804078087006336     -           
D1           492349481   326515221   165834260   791822674   105141282   503392140   708575298   1100824770  192876288   -           -           1.692873833200273949     -           
D19          218472622   1004122857  455980508   386168954   1021269842  491838785   708575298   736477928   50776290    -           -           19.77542780301593519     -           
D8           592496348   531585250   60911098    1122628166  1189926975  74053460    708575298   7846284     62364530    -           -           8.523839592794173226     -           
D7           571049169   637857237   1174822675  1053679414  473672866   514556811   708575298   695444418   88418924    -           -           7.214035278239757814     -           
D38          914964215   957897152   1198697806  1026208563  563311067   400133710   708575298   238241522   25009431    -           -           38.30143724581338935     -           
D1           756442092   53357570    703084522   995787119   710952622   362481409   708575298   396823743   38407011    -           -           1.389266402428452451     -           
D204         615944119   803544555   1054030307  768945492   678142860   1012466480  708575298   595524920   3938627     -           -           204.0164135877807164     -           
D14          486525815   1227884631  500271927   887884602   1170483502  247820840   708575298   254280253   85167028    -           -           14.41737089851250885     -           
D26          569976198   956962189   854644752   623307403   364352909   377220549   708575298   709219607   36664148    -           -           26.10076167595657752     -           
D27          497842102   899469925   840002920   963197273   430935061   679428489   708575298   276291574   32486931    -           -           27.68713132674797751     -           
D6           1077433478  147687165   929746313   1105154836  859548493   698028751   708575298   505885360   24021874    -           -           6.148028459394966437     -           
D8           482005724   892033708   831602759   858834869   1040938895  979148686   708575298   179942650   105176579   -           -           8.481296087791560514     -           
D14          415440307   253754832   161685475   548124332   75688780    563931829   708575298   642531320   17388232    -           -           14.59348092434009392     -           
D6           454040653   1218430106  477241290   722282038   747171232   220247463   708575298   296131578   185799268   -           -           6.557776675417257295     -           
D3           704209187   682809282   21399905    1193427338  931020680   817563963   708575298   593622964   214991036   -           -           3.175989542187237983     -           
