Elliptic curve parameters:
name = secp256k1
mode = legacy
p = 115792089237316195423570985008687907853269984665640564039457584007908834671663
a = 0
b = 7
g = (55066263022277343669578718895168534326250603453777594175500187360389116729240, 32670510020758816978083085130507043184471273380659243275938904335757337482424)
n = 115792089237316195423570985008687907852837564279074904382605163141518161494337

Using legacy P2PKH preimage for signing.

----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case                                                                             s                                                                               s_zk                                                                            s_rxk                                                                           s_zr                                                                            z                                                                               r                                                                               x                                                                               k^{-1}                                                                          a                                                                               m1                                                                              m2                                                                              f                                                                                    x_recovered                                                                     hypothesis  
D4                                                                               56430661165260001189158458374343518573589175849071651307312114327958554244268   33061026259501579012181466085633986618051554957954773362264098520972460682055   23369634905758422176976992288709531955537620891116877945048015806986093562213   63502080503263222615209714590652419516592828811758699903564339524516348631810   56667873840491522270382255303816884065192724158242584465968773319511276817328   103403164725852869692856643820435650903075616043206306239485519313472495219475  39723615560912429177035600620114561840826692214464811974638275297398240708143   106823401664412984597350040523921628844588700670637930074600920538317987291501  6930725799237451206799664860181211972563605110262311133546537952053993531474    -                                                                               -                                                                               4.770211261732371211847124839701531808120297208146520366548597316261945544251840     -                                                                               -           
D11                                                                              33187890951673839794442943902362823481984841153555170941344998980762706504102   110338628002934171890658688152676359939703294354248951473944086771153072109402  38641352186055863327355240758374371395119111078381123850006075351127795889037   56595964915342641228878524181792487306693204656433696274987913186378590958916   67032078101222971858806566262867340827368998531874184048955801545510505962988   74798144386186166490901253055373518923206665055451580486545724646979500931507   103620387246104194731421646633705141913799180935055364111711296903444243506566  102153305531864965398209962465411876663610632994230151969954916240925184245313  9779816988005038360007363622933159657276477650676645607702084775146822049288    -                                                                               -                                                                               11.28227942693249585635314856786838156400768382405688430883757622212088573399317     -                                                                               -           
D23                                                                              47147488653833454191828653688882488603315807526928924227003202256753431336484   90326503310595586463029283079683541614674868760481871057713545112501830850491   72613074580554063152370355617886854841478503045521957551894820285769761980330   53334018533747675018220905504024354368162544536500451177793100427356816271162   77266177491993656009330890961364897273651849986022541283705049541074696535598   71378286887336745559949000433896849582821799637877947008680442879453669789312   13675445905307354559343208397120945279148282616261542270115099407635718111738   34931225494421277702612377813527083338885357764748564582228540159539738561036   3841779494433908407082890982889428249388648459928235571473915062529736793738    -                                                                               -                                                                               23.51163137849620995026995589724673619386993749422442411021664319924864911692809     -                                                                               -           
D0                                                                               45163249017917139859726143979229270943627624957112932043731917976109527997180   11146910913923284342278792589612799127426363892649697362874127311265456570855   34016338103993855517447351389616471816201261064463234680857790664844071426325   71838097243080175878508812107673239342367515193973779788696196030044182901087   41001456540066118460649709243809447990672427224424112914917404949580182345163   100117435033700530567663865030025508296991205348321018102949247334870192506672  59688856653877389076392331141563710240581256430823641441888675877004665633417   52000564348785876325131381300959653065698312101113518285602503912905394572874   18488400792754103840943475850785302544887734720252084298767639922174873093273   -                                                                               -                                                                               0.602913742452615734777807032833486449972829658150506623707554938946070032471060     -                                                                               -           
D8                                                                               85185317254788417305261923082675442764644028815001723513553440241205925139679   22059761475105804771825955322079669136318409233116175112241004158669056010519   63125555779682612533435967760595773628325619581885548401312436082536869129160   112710203272283090626879374709297756838815737327156022158800092605150032468508  69495066925914025992363871319246512879250920055879116651043266064541355394350   87726453425908842486935840112020294347521089965749288565540667063262859968663   59688856653877389076392331141563710240581256430823641441888675877004665633417   25030877368727314615901266103138389819679272757886715804483817433062295639209   2610659202304397340409568202808500542128903278538827577813483149373603153192    -                                                                               -                                                                               8.449881721686966956696257207262131121423740131861110573334720469629897047018037     -                                                                               HYP-005     
D3                                                                               78895514771120052672935899296061825058485455716961804077680677405770432228409   83978904469428680212050344092980060796481100255856004386595642780049371723011   110708699539007567884456540211769672114841919740180704073690197767239221999735  106143180048090627158394763229144745392868348868889755667516039880518464025110  50450920190875504275827495562407192053951860711647623662861134018907380015529   38561270461900494149883318796550537439005117701676186881753974988377502561288   59688856653877389076392331141563710240581256430823641441888675877004665633417   82484162116637885836711263544633673738519737928720124405533365755639632863490   24400184217178903702018171429895984389719669413105900898009952456274368635007   -                                                                               -                                                                               3.441732395212962811427075578160053129864600905748714213976418802498432860396922     -                                                                               HYP-005     
D26                                                                              74296817461771858743567891431768948100704980198874821406460091855327822410483   75580332661365740739870969114287636465463285253861322238885112479883565614143   114508574037722313427267907326169219488079259224088403550180142516962418290677  92170435155286337979924274548202318854189935670376720223933124033308198037190   102022648848945457400559125621294469202254361578026268520686660921197252550532  36045367508503127364783506677236675452016564744959685703789838589075623656878   5819972606937829898437869020988397776030961690320959686090952043739015107432    73115866359869538931051286848388205684314907548278902487480939132151756895713   2802346687713941798142358966035465086765158312867226136567963143406319903655    -                                                                               -                                                                               26.97037200740554369971694785441728698434863258086510606024408684211213595556482     -                                                                               -           
D4                                                                               74543002682408935527748669720223620412602048116277513083558453029512613260837   16061534526944156453168532474687691087245515109170006487532852798477966458101   58481468155464779074580137245535929325356533007107506596025600231034646802736   92258721901561044094851523501530569070730137957716070532390122430150919920730   47881541214569793834740669518016740175469966312005620307180698951538237222802   108186477931382800904934860704171258118501177046417154071531918499730247336902  5819972606937829898437869020988397776030961690320959686090952043739015107432    38590532401380243031629463369462254012928885278492523297319703288495038594868   3680125805800501259337254594995825780089688750523283288231775426959386621265    -                                                                               -                                                                               4.364398222916308748166491366747599363319104884797647919027069134370840894516813     -                                                                               HYP-005     
D25                                                                              76762544563788142336387622137390247422451462934540656674652645534773955076268   80558064037326064629280205745271360511616311491637687063419429387427526110870   111996569763778273130678401400806794763672715721977873993838379288864590459735  84121729555209196221849554065258628097974863064989015580556480449253800508450   1033389739753773066244060452592555208295686566111725369341693862673404359821    46040934830930276473011653430153956125454386278651025268002377325931270405990   115786990445515679876764181325613007397435650141300500989597854596509966224323  40710720071832068002039340509450214437584726319400356480731901537237274605283   3170694649577603481768302858706440667217461630057067615614296389975500754448    -                                                                               -                                                                               25.40707098618213612979386453263142800621680312783510789113560345319233052687245     -                                                                               -           
D5                                                                               54545191910944339715876535491792299194686304133646391544492321557027656768746   55189779888451434998301037498373126644533727411446896795594757254814183616038   115147501259809100141146483002107080402990141001274399131502727443731634647045  98867855697725723384528891934436293882629063237244668704432786960429272329367   71196791492553914301896428415923257063935116349125120287857720077743364838263   39046239098279051901153198101427235904201436896048902250448892044095145027384   115786990445515679876764181325613007397435650141300500989597854596509966224323  34010136833393392366432230063812627606500672031712761204752042596965014238711   10222528124162956047224179049148304506743545030048114384551856153626041208125   -                                                                               -                                                                               5.398838645207493644169785638963320825673463539942739471777008369164693286889132     -                                                                               HYP-005     
D4                                                                               40239271244471653404119336480246113308050440659287757544139864795319107919571   72966244170258746053268560273915219967774637830390226209491360903013554679284   83065116311529102774421761215018801193113367107972435717253667033823714734624   65638092137810255159926691771053445876270537110052743830829211840894743060565   74452387513976622034044467190476550693327104258700610400829224688875542397620   67439049712215477302155490101248851189926151983139493200457008731781900893417   115786990445515679876764181325613007397435650141300500989597854596509966224323  66226501708958489099945687132729740037601712846504981416750790921967732887887   14840450351133051648311981189438780739830344208522771257450517749743472778577   -                                                                               -                                                                               4.916713606651960908785602321337303572566156006426129970679726978115189916202090     -                                                                               -           
D4                                                                               87930953594918870768687207034426574821369548208828376203392699342076897286658   53087882548308034201063911989940124525365374407478714527237951023911552138155   34843071046610836567623295044486450296004173801349661676154748318165345148503   107090226228870424695830506405038854890763367305876646057405173342614608668173  89724974860732862280212813978674801295666796228354085020343442594178003459861   107470852297268006505082420232937698523933622842250853660782357403190383545107  43422531147131645186972891353830849602047836505778154104298505230698773728689   58083457356499634767226144667921164693518697658660245408061477200291261875353   11293863059112655060114009551977454543794271820635296787342803339926051760598   -                                                                               -                                                                               4.700595559769349982314713799092200039395264854510925618988120658186805990447200     -                                                                               -           
D15                                                                              73798078578081848055366469754171156754908726373466136664182691752462814638960   74383363761020065649258531603125857971719223463836237424661226103577030250471   115206804054377977829678923159733206636027067188704803622126628790403945882826  91050560324789400198093125969990696492200152788521621932892756990487662042833   103342088624223152720775561460174439435233522097727838807102776054938996384755  39752689100764118071155157512315806269103183710083709030030783529885476868376   28187528483888914973570735363201471486330782207783049234999706711638064385750   87498564935586198100287744109744319682286933686171814490483137181939931105556   4788151591251639484459844890892997805743020713244195589342430800363425023468    -                                                                               -                                                                               15.53488070363620120352416083026046642047100371868561815839271349558078317053425     -                                                                               -           
D10                                                                              80565414253183149615417599698927324219729659685708972468286762706360564343579   75560222934055460902998128626188195066968526564472474537669155770540519418422   5005191319127688712419471072739129152761133121236497930617606935820044925157    89720905743850903094121236952447573526985481937923663136347102338446528722085   2661936808058226777650681829649790833131644211177612151689568249971796037146    53558177766982425371321016507560684548270743833653274956300074423580067276940   28187528483888914973570735363201471486330782207783049234999706711638064385750   7021742654144012399762991495442755354124321338036508333825876157855832578864    7321482327841121785788501670765329761683081667991447123804045649672849315531    -                                                                               -                                                                               10.32034491795814095880312152762690507706244822811144025925429072997980269569362     -                                                                               HYP-005     
D14                                                                              37571469991273282855170509183358819762365263008864301514270728337709438375102   77240787685622611542604938598123871903108718419196203362315632916024750567276   76122771542966866736136555593922855712094108868743002534560258563202849302163   53598685917824537092111129997866230592235881442054758177416639708994552668344   97729766581929691578032825783038877746824716515144590070138556393366794796668   4441427699285029992849226620658207900753929911073266849454814522265094717526    26138291566134453935733892888162816326568193342941932610759090942853471785810   41069171058954146186353939938002971281406509598218599955607838636050538690557   5517038138170774381289267554343998102624026142483388187978905595139209788618    -                                                                               -                                                                               14.00040850745913412461289879820430539871642517281756484801935922645464367132622     -                                                                               -           
D4                                                                               54548896903859465988491181134976305864477419070558053932608949005387876857785   65080849488181076155511316330042098422250864606727537766075295355335358485741   105260136652994585256550849813622115295064118742905420549138816791570679866381  92910919057756260247401295297652450865809250808162727798806497281375687884507   109930649643685664263518930489191015694105819143278370132277875025971676213353  89659801387389066187401343394125389101054334900099649403349483496115004370258   26138291566134453935733892888162816326568193342941932610759090942853471785810   115771509207366564778434381235690966064626589511564364522598488466337368350738  16186874749962671729581066972300160863145587332953380066411400729400065831063   -                                                                               -                                                                               4.020593875808618212169227198384098454138153715651583329596023120202121402246254     -                                                                               -           
D20                                                                              33281432233081622699702261003199919236611592109021632328491931214118200817359   14501947082302854381780950407855966905988975941891311073222491283996029857281   18779485150778768317921310595343952330622616167130321255269439930122170960078   49574910866899059987532958315574658706294032237497569870448598721670237517357   78928499627503132254244339380163560831278343402098004571468679738083860189557   74267728516830332649215370992177624246425086135522004150825403041549075417567   106455017268240803514359901467375419773670559630069474687206651570490933510396  83821756121435459010605132098574117622806678661673367826914873090503340268413   694474965446748124040866378450440297246711852069757244578596199014127417363     -                                                                               -                                                                               20.88188603454396800237898633225819654788263736900658634972017656550884345462962     -                                                                               -           
D4                                                                               99000401462139335177739227883711557473901406968234670831560424925781499480414   32892143103208081845267940980538820004841687262078279358612789217611364925334   66108258358931253332471286903172737469059719706156391472947635708170134555080   109223115028701326518851135382010113305739971313891980293033346081007356684201  61129549524127359995349510722297044770697683124127544213108153812096098624252   71173768734622883017690938131466180909894264183542828218173120376847655387996   106455017268240803514359901467375419773670559630069474687206651570490933510396  51881213138976724804021402898765905160144315477819841222855861499213785712764   6995979363081413107732060399024554987354327857318885678304134528748784646331    -                                                                               -                                                                               4.701578063077730059894675232613850261275220003760659618573161947936296960582222     -                                                                               -           
D42                                                                              39829384662127333848269800950083125907689540405610580254242148567229714685838   65585245942597548720663392758476480462708750580804843935977732812471306287344   90036227956845980551177393200294553297818354103880640700869578896276569892831   78119341053044477206410142768284953145995273028139927758227477195467197828463   99233081325148165482469175987243349309883741621122097348655013563940718215087   82104652548929923057354924794056162740259946052745459772139581215369636694762   99324992690509339466919026812739846214216137429792372775576746391952809570390   106754386989949107080273958859145367722006570664977810266861892428217614118767  1539428271210190490129459131881298669383807783081232750256819938992231543213    -                                                                               -                                                                               42.60363874637629609393092877077461291394958287147271115350925038339885834098333     -                                                                               -           
D10                                                                              77928160966452006340639524444669229339156478710095457429191033901523671844966   37837734413017283449109384380604004648072547644223412015270140459449470610378   40090426553434722891530140064065224691083931065872045413920893442074201234588   96530438239771673597696285164534450159588002874914563580060614898369677342208   78818529932598689997712729899374566792365165188292005883148222957955871410197   15841879922617610452879041552556270957632561707263239757849385940481773853478   99324992690509339466919026812739846214216137429792372775576746391952809570390   33716638482022154657421203499295825287896327261535995861201744301136302019413   3519051873173337312412481565208346057430382050819032825712709914139649855998    -                                                                               -                                                                               10.75225253184368643515568303073802706356202723613317307830701047649562889745030     -                                                                               -           
D4                                                                               40067133821762950381091520676032001266904806676033615285646423467898837690580   71927335445611787813303644315158715297104482307699623530781452160010783601943   83931887613467357991358861369561193822637888647408896137470134449406215582974   64871763112826952082069788304296141999055144072057906939257194331128200101812   95103199064261183206751597346062318955599368218327373177653488916717770745332   50905915464096025124699046436341481472070584555929929513124612874414904476375   76875958819750605261390994060076272074910474766750948464348363448237235470789   2697599826804851990350027085395053966982195828681300276951394394542306971943    15262504530698948680113253047767860534754469280009323632035652604669475279348   -                                                                               -                                                                               4.712682332112491416733461319447552309468523968204622561205773302616723073557147     -                                                                               -           
D9                                                                               70749027246119402733612638470058439260022039600878429820897175880997798767399   41177771757860539310752991727345164349070887326402328174881711381118966630695   29571255488258863422859646742713274910951152274476101646015464499878832136704   104004460950283509504849982558072644837146353453623115754305565591039221406180  35853814480551782490705616856203719439521793066771883647787972301083492443795   46286338907020805854301113132176485648389683095879130178708819367660294557592   76875958819750605261390994060076272074910474766750948464348363448237235470789   64299317838933242284281582762010265475711018508970108022817605887539066774898   4238159837791189191137950294030028105773411895389057954080396460914953489837    -                                                                               -                                                                               9.715955351821097552157568209420788788248546345457851168154261960798451585786857     -                                                                               -           
D195                                                                             28038216559622805380421973370924438397846537576723822783305421174156657723023   100017136007548760931617927798951784876161717707057450061711718748122294122761  43813169789390239872375030580660561374522384148741277104198865567552525094599   41801289155600807216309103561775012695993936132583617551933104653017015773367   26924295416466560015718715902630663410419843628970710007630881515667468529543   16528883212844253543681169353390387964512047919857548915301150570508842929268   69112797243508078846957830159562221260887123978994924745712337639956709518214   7139975236949497097348590033407654159090983202813157776542059006932254191617    512071367666801708647712989223289801551740465004233246050054216435941622335     -                                                                               -                                                                               195.3187432901513690274757508265294871928034662884951665055952220562782939928449     -                                                                               HYP-005     
D14                                                                              56031009836449538957637307164853237461908810122919243731042735908864531601021   115705058595892286986101618767192853177406101834321312401827463423093116383109  56118040477873447395106673406348292137340272567672835711820435627289576712249   72080361604541415464646415097069113181874493492514202049138200814114813571997   49658632553309091848783003130322475944650317891561914299473138496870385716128   42192526582550776131607486722577014121635777703539730288816992090900416396985   69112797243508078846957830159562221260887123978994924745712337639956709518214   7420609483317713932790586542855247064518045123211133397654175764287895347145    7882954532173909436609983368205610302011760014134368776756341193113685688093    -                                                                               -                                                                               14.67787973705131922361846917447550310817856790229601391452705837374249384330586     -                                                                               -           
D4                                                                               61799798188497961973244027804433342684429156941830779314664640684634495633625   16808345836188878958759102601381432084570754423132430505901798352127480188123   44991452352309083014484925203051910599858402518698348808762842332507015445502   70137493073682986704348197236073100457780779397162970645565135018283788103714   41283824897651988096768711923518299844263959821394095706045979017120909090559   45830361567591695441531941993525816779089684356039547368297092628423285345200   69112797243508078846957830159562221260887123978994924745712337639956709518214   4330737188926119779836955274804751379641877996100683598916194262149915370173    3435933992202788855514841782955038270967799754505439998361180349089448343002    -                                                                               -                                                                               4.891929203044145742836537070108365124051713822385273756401379383373680898476562     -                                                                               -           
D3                                                                               57340831814806115559046557976357321548403789099009094398475574882796358045466   60968120605077214271129127551870051222538960841821333341512198453712568901699   112164800447045096711488415433175178178702392536262665439568539570601950638104  76539529726770029504852325318977020685052375522444886656811872846456869517403   22808079357161522855047366310753255475019501482606389466757237926636838268566   69952129968621127887014622507313146925575275045572661386119339873913285241619   35240877169721455838230179376979628753217626424559757904866781534006834098511   117065747614151139088404360825856534712661649987445429214747587822851019532     18943435990878287667435023291117923275106616252137509881802978955475335101592   -                                                                               -                                                                               3.218429889616371913033017025363556929620609219745323219587386720442987524525826     -                                                                               -           
D20                                                                              103762499221335052124136955128380784628668417187719027121514947275860131309398  62971941024845348081819690287889613414070678449375072519629953085183273564463   40790558196489704042317264840491171214597738738343954601884994190676857744935   111502510231959998267023908069303241524323708286164141414938284514235144907562  111491240882873122759255855447793409010083309933233268209424130161353535539169  47649166946366411437377801086247936255519539564756708339919745433335048830386   35240877169721455838230179376979628753217626424559757904866781534006834098511   84251993726918048983526826009843752583841586363810177196420272006774397057164   3142356083210752266606566896388844985149632907932541307011563176984954533266    -                                                                               -                                                                               20.03972158384506398279491304072911173982498281015837329770348089521647229137338     -                                                                               -           
D0                                                                               31484988264826134864624440161185940158247055085417910224303035968536484659855   4234868422117282602354661879641318756153144712582722381899925733546415759230    27250119842708852262269778281544621402093910372835187842403110234990068900625   39981809184069739382957489012923005428128665261303580401345001154088864739068   109887756009855124173188750623174608469416404903298847000806627772869204240276  30009591673049813805441109618272045377419206021747239730235954303588838950163   35240877169721455838230179376979628753217626424559757904866781534006834098511   63116862067663239495770787299797237569645358018172491771177264806693272406741   5994525507095321309625293605974744348602224557760899693177140411879344422216    -                                                                               -                                                                               0.706455985065832215945154354529432082915270447141800668232907455004364742104491     -                                                                               -           
D24                                                                              32669416004014408396081520629575063427857761346680779546056062356907634142770   92799840416792761686630038534158242626985823719569869550765670920518884274233   55661664824537842133022467104104728653709501906185814377895554577906911362874   39887656962087594752838001427574503682052322796637590565557761390793878994804   67870552630336752790985613952677932638284257628693066777704793875516352114391   108124926640160375334475618767289031716702828355752740778104616878660572132311  35240877169721455838230179376979628753217626424559757904866781534006834098511   112932923838676342762285270546791510978163217954534732016892760324432336574177  3796452171721662969055597437577302411079515546853535468049266221362654734634    -                                                                               -                                                                               24.44383235169500916033232744174803663318185081314778528260935392256171267561700     -                                                                               -           
D9                                                                               23616073466436293702083107821877267548181453987300274800917187685193050884450   49749829794589712800296480968076306806574357400692704353567522906546440025574   89658332909162776325357611862488868594444660865682474829954827920164772353213   29739075843904221734904570471058672112883707854523802809512254505384902915218   5963473478693459329423956910511711674723566966606005951057160229814621510904    50482898499480586894965025944278849888751093371503069835155464889310835838855   35240877169721455838230179376979628753217626424559757904866781534006834098511   66627571967637373688007374220629303439184084907572023273238151101902077440793   5247066334032509603618719874333053854074692385629690775131987224617494792146    -                                                                               -                                                                               9.481456232392558583661534045276842871819482994980165850217488714951251220732037     -                                                                               -           
D6                                                                               64361578839860789762459411323092953477681789863431474873600951293763051065212   75709043486500832168573660124094529423267128864707945069893054672590790270460   104444624590676153017456736207686331907252225277798434186313059762690422289089  77539103995659330223877229759467407235807413639814288843005464945764869671678   31375639826956097098065642285499879001359478452705227233329588664301291632305   110638215109079155559987610122689167295718735749239823606303243876780192390715  7868140798081529251559680722728672617156198785561895430017314746371080312619    62090528158839216964339105732693900247497873902393031447274005231274073006911   11651478216666627916788137577595138445179294757900218995982896685755776639348   -                                                                               -                                                                               6.497805864512909576504474999592808728595491428964503472706995825350369766061319     -                                                                               -           
D3                                                                               25281059611678905204614488396103726861236294723377950503531018081601615204009   4230942402856792714456342195185945394248420977813118142401587134004327040212    21050117208822112490158146200917781466987873745564832361129430947597288163797   49453889005530654203206591534683197305766316451905743783572445699941802636271   86167033980106776779018580829622953640267401503377982923682736561700899492904   76466976567261106298520772840359158265516251950895545339782155566783366064929   7868140798081529251559680722728672617156198785561895430017314746371080312619    35947947079667481161323767457222845945359872969617520735350008903050946083913   1108230217827156206022385257524256416706272994850157223489590463261427771747    -                                                                               -                                                                               3.817746831657559585950626782867287185717561535958003883024786933939351709781554     -                                                                               -           
D14                                                                              51224417435020952244194008438374560654116114225044644112906460046114916184463   104562210578672570145907881707350773440631191295707719813689094118205601631316  62454296093664577521857111739711695066322487208411828681822529069427476047484   58560233270170369497079774508499098093346557065273868032512562506306852906424   108040657175230591068115352938588158617331337855980769562568769255215698697903  80626205232177093872202122529333905537457106132159349241357022632083152098132   100255811570094894256567801775651182907498704166422755549180024176398646875808  98567591636096615015006986359994134512411878086284975790854362354554182774702   7209522424124448726879412017627336018733457183669300595269845284963295852697    -                                                                               -                                                                               14.50334771534759387374969412063965824843153190061227026622108743225579652945893     -                                                                               -           
D2                                                                               57951410555773506259756726970974510097766688747021563207484284685542786804553   28718792747475020275546990706059857950129393674501121868387905172145155574940   29232617808298485984209736264914652147637295072520441339096379513397631229613   104145969724704400172365456231379391606366651805798739716949825564728676242145  45077196146856857060065789644018026150461796148742931297347826659783687672473   58911316563305083736682632820035052091485369117383153023211538103224708727430   100255811570094894256567801775651182907498704166422755549180024176398646875808  77407054163838486642246404463515930224705725104002006172844840350261144763856   11756851386842612347147997710569628589166725688244386698018743806356897366961   -                                                                               -                                                                               2.442728227356428311532415831776486087648799715365050560702265562256016155696559     -                                                                               -           
D14                                                                              88475531745749536641399363361108658693444600400175207586225887068126772345135   40884401477287173929957327725212712668555135158432388613419446937881769913637   47591130268462362711442035635895946024889465241742818972806440130245002431498   93512242577423185524966604492607860962763215989044740935007246852041591130551   23652610711797450474558378686066259922312305132184200642337405017746876916190   108645039171045855890590957676015103993064198329348961535562291121377622764396  100255811570094894256567801775651182907498704166422755549180024176398646875808  66969004297036659482855845520012039492739360566625354814058373428697152229700   2851447607297505620756264125622220115028135389393140656942770741574852993063    -                                                                               -                                                                               14.33812123100373777011466961236258070104751823109993935929465277303859080755016     -                                                                               HYP-005     
D1                                                                               67223770809521379296465461992393252382399378259726746777221984328105735769027   47564577538480113648941258401169714651886368384005235509676992985853255468239   19659193271041265647524203591223537730513009875721511267544991342252480300788   102233541371907064942282591613154947397072601794684716765295928728095833263417  48989767948454261927290798280464295707010020385718974104255318668050971410225   90216637129582214168286047659466856845153264183058617911287472185298166619149   100255811570094894256567801775651182907498704166422755549180024176398646875808  56287247115232387332793974365548781648402422536163024454342321604125884963920   32214000247135693650648332371631557367726154724768776789148039928115638274637   -                                                                               -                                                                               1.476518817085106214701024026841339351047848574942448618894660124100125628053935     -                                                                               -           
D5                                                                               37486938726256225859149278308382327056356675897406793863954321089903627263730   52239420689914870407137952785380829142418223252620887315141239891790654798837   101039607273657550875582310531689405766776016923860810931418244339631133959230  51796944227998420956834880175530627937864624627890004746824229281615250180074   2730380264104589411208553390149207422234660743818086850740266980924601638498    34540693218135118559494613227376803799914899626777367151633769605542491483803   100255811570094894256567801775651182907498704166422755549180024176398646875808  76477042957262869384901009192184208535675427826160229511947870152349663212101   8866927722771835663778074574085725293340778436440372098214504706480381431042    -                                                                               -                                                                               5.891490527858348985076588294671721666888350241829995628829813985550821142075506     -                                                                               -           
D33                                                                              38743490034741088779256914368654031771226952141630766494122125602978661762674   45730451093726871972399106600146837463740084173963835142073074326319964823981   108805128178330412230428792777195102160324432246741835734654214418176858433030  48088733429172070119632998068349382194230930622254202005871924333271343278619   99615162121551139413426169445680893803765865685876918931919255114276362595204   32122226319741110947203581434203102860294612706366506353788324362950697565030   100255811570094894256567801775651182907498704166422755549180024176398646875808  97278768596361035421365751929413801279669270679469174398731388059336302554705   1362516457017163417752579569872630079211038219137024447122930681807935698894    -                                                                               -                                                                               33.56322843530308438809465493452792603178668884401017351194833861988570459933927     -                                                                               -           
D45                                                                              5420285545891819698249546429243258774463585753281159504599447944616664006832    112395044509372569515828572344574051798394051860338897537548966922032056369565  8817330273835445605991959093357114828907098172017166349655644164102769131604    8383141013101983527036807433445794259790425679855137236481629898651844625458    90927606113390761810285699092487003712124549482831530631678300124360372281434   98668405900386066183303992077521746470657041768771174307411520377529270569298   96005475410613274444646222301247367241948295999313397309423407082729732299451   65708927412461957262243916681982336594248795601165320409732804494178286629633   2457430078681655869462285425040723289136745826707181772717265990581483388206    -                                                                               -                                                                               45.73682298609669563782322505918523153666992447599150719128786990416999658323620     -                                                                               -           
D15                                                                              66656500136897340530887513693943438648984561865710083777974124529367680709290   27006922026145964950561866174675461637818914443059734386409242038673568862287   39649578110751375580325647519267977011165647422650349391564882490694111847003   88298417692150857423120165204185504293570676250738814669738116209663385503648   45510957329415057301006775079221568875063738885280570075613773969256862233220   25597348730552695518255620216906947585719464554700172972507828486087025072789   28474999558566445934842105636710264305493819670583542228162084289926713147798   108217488288266513665816009910282954095978676770021728688847369825188644905463  1730747471136789854189559163217241715226218710623891102682149488480566326216    -                                                                               -                                                                               15.60419557245244665358851263610832487670708541141065422443997317963239031185808     -                                                                               -           
