Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D5           647654833   627851830   19803003    783027071   1175827026  373539309   1117397015  364673795   106165881   -           -           5.913875758257966135     -                           -           
D133         498458533   1168866836  571222440   620883332   376983816   1135760468  230357016   345467873   8759337     -           -           133.4423867925163742     -                           HYP-005     
D3           286437010   374391512   1153676241  449378552   679716377   879331646   230357016   1178568884  123495468   -           -           3.031621468084966486     -                           -           
D21          555383262   390537080   164846182   824116173   933511968   636939863   230357016   1156742425  17917440    -           -           21.79647762180311473     -                           -           
D47          487917078   1087956695  641591126   720411849   402367161   849705978   230357016   221482918   22927536    -           -           47.45196758168867339     -                           HYP-005     
D5           565095313   1003185927  803540129   957543383   83695677    73980830    230357016   991976251   172647243   -           -           5.810610755017964578     -                           -           
D9           623080989   505121715   117959274   1195549100  1052259698  67251922    458690585   529219446   50612878    -           -           9.980102593652153114     -                           -           
D3           496244330   326848938   169395392   902911240   832748706   1136292975  458690585   450743229   89577420    -           -           3.648787138544512668     -                           -           
D12          773726116   421861434   351864682   855959464   13364589    450223271   458690585   490594155   33625984    -           -           12.54569781511821334     -                           HYP-005     
D24          297066664   1139308524  399388883   359680221   253332338   727907847   987324442   560480506   46612436    -           -           24.44215796831557998     -                           HYP-005     
D58          769860939   1228327820  783163862   1019464972  818199779   368746452   987324442   1081863433  21048840    -           -           58.35608138025658421     -                           -           
D45          744732891   1131885560  854478074   984635455   1101630244  361678458   987324442   1054145835  25025199    -           -           45.22983253799500255     -                           -           
D1           1172129289  34530630    1137598659  1217862815  943840349   480589240   1082179608  613071611   28791139    -           -           1.199349216437738013     -                           -           
D110         23788829    1201336147  64083425    36702059    921623768   609234024   1082179608  997094970   10875599    -           -           110.4616074020382693     -                           HYP-005     
D20          468998128   297651416   171346712   923652617   825220579   829745966   512225304   103446987   14343639    -           -           20.75145756247769481     -                           -           
D129         629563975   408804384   220759591   942762301   895284867   684378661   1152604189  1235139153  3167323     -           -           129.0693699379570697     -                           -           
D21          395571172   977784168   659417747   570854348   292861221   1161584286  1152604189  1217577577  45004820    -           -           21.72620994817888395     -                           HYP-005     
D203         595461387   918800701   918291429   1186404954  973228122   558335284   1152604189  359911108   4517820     -           -           203.3725781460970113     -                           -           
D6           553828390   482234260   71594130    633337106   1182202761  298912966   1152604189  187885891   76776094    -           -           6.281047066551731584     -                           -           
D73          781096456   677192340   103904116   829339564   993860397   831460388   32577566    886098760   9206728     -           -           73.55407263036336036     -                           HYP-005     
D1           810992273   131072966   679919307   1058777215  485930158   1096316131  32577566    1118837430  67637447    -           -           1.937875715504164431     -                           -           
D228         293736025   1141420334  393946434   438104484   1164310280  687662176   32577566    1212302179  4999107     -           -           228.3248456174272725     -                           -           
D115         88496292    881253796   448873239   169377822   618995145   672368432   32577566    750065695   7614762     -           -           115.7296572105602249     -                           HYP-005     
D35          494171276   1005864476  729937543   552407839   790181751   76364976    32577566    1096512862  28278772    -           -           35.56959531340328356     -                           HYP-005     
D14          514763014   892763959   863629798   628344427   720758120   242404610   525932575   443808812   60437362    -           -           14.77172281278590551     -                           -           
D1           758971881   693001767   65970114    1152651137  1071325760  404134010   525932575   365692653   365292625   -           -           1.897114038368554525     -                           -           
D25          381870781   1086292469  537209055   466623278   211524114   499963644   525932575   1046912771  42860793    -           -           25.34466567149142574     -                           -           
D5           787589235   469482798   318106437   1135984536  1052608625  139119685   525932575   418308958   90798633    -           -           5.170593240098669767     -                           -           
D41          197561840   985030198   454162385   222391976   230936826   870032416   191344673   10821416    23750888    -           -           41.47340503647695193     -                           HYP-005     
D19          855811542   840866953   14944589    913794262   253775674   800626460   911552546   600549960   44053462    -           -           19.08742048468290641     -                           -           
D452         506897812   1082872305  665656250   759149279   983491857   789169074   911552546   694186720   2394878     -           -           452.1617823538401538     -                           -           
D11          520919801   621238831   1141311713  599046052   675614536   413325373   1004089379  651287590   52162295    -           -           11.90972964283875929     -                           -           
D16          879448769   440804552   438644217   1092482310  38347308    594065008   1004089379  921878842   27314605    -           -           16.13805332348756278     -                           -           
D239         211261151   805653809   647238085   234361440   1151630133  608697066   711976997   817980270   3358550     -           -           239.8814396093552277     -                           -           
D3           892360088   344167060   548193028   1092761212  407168900   10977979    711976997   348786384   90755592    -           -           3.792240813106039790     -                           -           
D3           1109338931  371672389   737666542   1234340381  318559938   21814298    278296614   1112020742  109327331   -           -           3.399629219888300392     -                           HYP-005     
D2           487585997   579945535   1149271205  762599288   855131869   283034081   278296614   533998927   212572706   -           -           2.728222008897040620     -                           HYP-005     
D23          908280193   240410516   667869677   958164330   248793431   38357211    278296614   924794908   10365727    -           -           23.19282728553433830     -                           -           
D0           640021110   119730052   520291058   1068625701  1079087509  624564841   50606123    1147148999  211416519   -           -           0.566323069580007605     -                           -           
D8           780567302   558487789   222079513   1018196800  616555881   139967814   621297709   1174145739  67678808    -           -           8.252033472575344412     -                           -           
D3           653899849   466968133   186931716   1157405488  612373018   401711036   755374125   1119006696  150394210   -           -           3.104960842574990087     -                           -           
D6           586629801   248262747   338367054   647249747   177137586   1156794031  755374125   707617269   41050287    -           -           6.047771285983944521     -                           -           
D12          384744047   758058112   868316678   709670544   799943537   496293597   786323504   975129772   59817550    -           -           12.67283785444238354     -                           HYP-005     
D94          533118097   553869785   1220879055  547764546   676845787   103034199   786323504   956784258   5845933     -           -           94.74446337308347529     -                           HYP-005     
D361         51452200    1020794949  272287994   100077982   777589202   122798411   786323504   1095484668  2826418     -           -           361.1620606010858974     -                           -           
D0           734944132   32431581    702512551   891917898   87395039    21844845    786323504   30797913    107049068   -           -           0.302959956643433831     -                           -           
D8           509289334   1239055215  511864862   871639087   535782331   1071498308  786323504   441637761   146939581   -           -           8.432412877235576165     -                           HYP-005     
D1           684736045   41295082    643440963   757477300   58175272    366810958   978778157   419878305   30064750    -           -           1.373538180094629092     -                           -           
D7           1012177737  430399478   581778259   1131249076  114463639   633080727   978778157   1224403554  59607025    -           -           7.220616663891546340     -                           -           
D17          503409461   995231096   749809108   951013634   128546101   543978306   978778157   380173885   55805288    -           -           17.83399264958546580     -                           -           
D31          470585437   80948833    389636604   564194990   42425743    833664730   978778157   170372140   2537672     -           -           31.89885572288302034     -                           -           
D202         300412419   768312957   773730205   448722415   1106879839  202094302   1128257583  604021287   3792427     -           -           202.5913635252570451     -                           HYP-005     
D5           376111229   796115210   821626762   595659347   1024915599  744613546   1128257583  649129228   156563111   -           -           5.084947564691659710     -                           -           
D17          544248378   632852500   1153026621  1053241401  1116641267  1150521845  727939128   141667448   35255355    -           -           17.95053545766309827     -                           -           
D2           691712453   806224038   1127119158  1043219267  524939164   1186604345  727939128   637117750   340205639   -           -           2.369813858376403925     -                           -           
D12          435140176   763991587   912779332   808805300   396207579   1060412078  227899448   712881085   61475052    -           -           12.42766882084133902     -                           -           
D5           403847030   581281754   1064196019  548479443   1141932062  1095730470  227899448   407460237   114582204   -           -           5.073054398569606847     -                           -           
D6           388454162   7560820     380893342   775665497   129192499   287971950   543395897   1126818113  1242827     -           -           6.083565934760026938     -                           -           
D12          546454649   1224916739  563168653   770148421   234740225   1024436700  543395897   427735552   99067105    -           -           12.36451533533759768     -                           -           
D4844        670565619   1117563496  794632866   838149352   308035916   733193967   543395897   113080431   230687      -           -           4844.501406667909331     -                           HYP-005     
D0           197226942   4921202     192305740   380764958   251982224   1012740261  562878525   456102154   13688926    -           -           0.359502418232080442     -                           -           
D5           382122114   435266106   1188486751  678451803   724032304   1120570458  562878525   188422233   85792425    -           -           5.073479459287926643     -                           -           
D3497        805166653   345377631   459789022   809171966   498707044   1197608060  562878525   277971556   98740       -           -           3497.849210046586996     -                           -           
D49          700181372   788821776   1152990339  724617276   1063100496  731435615   366385214   391082795   15976060    -           -           49.37523870090623094     -                           HYP-005     
D8           594154563   782735135   1053050171  763017752   250703342   586931228   1744959     260812663   87564996    -           -           8.938904479593649498     -                           -           
D79          362322286   1173556721  430396308   378123932   1150921755  1210702441  1744959     1021548986  14686074    -           -           79.90949255737101692     -                           -           
D2           739037847   629390391   109647456   1210230651  766666618   192203026   1744959     673362602   267845043   -           -           2.349830274813038074     -                           -           
D2134        896832248   360341084   536491164   912844095   75187905    224428669   313432127   313454894   168816      -           -           2134.519737465643067     -                           HYP-005     
D4           688720962   1011323206  919028499   1141219357  890624016   53052620    313432127   9644195     236222567   -           -           4.281230277207173013     -                           -           
D14          586259028   456557926   129701102   1141813984  128592662   731879      313432127   109387638   30704072    -           -           14.86962139744852083     -                           -           
D44          1008308806  502145930   506162876   1098943340  781683285   562733430   460634177   470993762   11328932    -           -           44.32420725978406437     -                           -           
D0           558696683   91708965    466987718   926960912   1140868159  1067844446  329001024   497014196   190432454   -           -           0.481582645571536876     -                           -           
D5           477692587   651125468   1068197862  842447645   208589962   1233571265  223840323   325240161   112937529   -           -           5.765359608673570324     -                           -           
D1           740229366   119878184   620351182   909659500   24711359    102884665   153434181   942585180   62508830    -           -           1.917780000041594123     -                           -           
D2           650799360   768110961   1124319142  1025069856  447760538   20868580    554532935   846563775   276528864   -           -           2.777688194603800925     -                           -           
D8           901082889   1116483020  1026230612  1158056364  1180858883  1122457598  554532935   929123650   130162464   -           -           8.577611284310045021     -                           HYP-005     
D2           788842044   778917167   9924877     1233355247  30677895    34370276    554532935   719900666   344328841   -           -           2.262131643512255193     -                           -           
D11          914157775   1151534019  1004254499  1050056731  60066466    504145132   554532935   109350177   98764039    -           -           11.65944640032390736     -                           -           
D17          681023520   816061209   1106593054  892372387   938493540   45947443    443174984   918023767   46976919    -           -           17.37153534909345587     -                           -           
D2           682037774   195150209   486887565   750339515   1204609151  340903884   443174984   30213689    67322105    -           -           2.898753819417856883     -                           -           
D7           879744021   358703496   521040525   1017964279  140488152   926135829   257599561   668137108   50422473    -           -           7.113960792839335746     -                           -           
D0           231727700   14403971    217323729   337763109   265625170   817007498   257599561   46520809    19656882    -           -           0.732769876728160651     -                           -           
D7           448471107   688280219   1001821631  628680242   1237094876  641159440   257599561   1116743129  88052837    -           -           7.816672834743530182     -                           -           
D100         1005152503  1033002197  1213781049  1063673361  429462036   984805102   257599561   1135927922  10297917    -           -           100.3117617863884511     -                           -           
D6           862633527   371654670   490978857   977412244   925407495   335862210   485763148   806901082   59182508    -           -           6.279806019711094365     -                           -           
D4           604946267   425015958   179930309   1109917162  271947156   164427776   485763148   729643357   99975372    -           -           4.251206567153358529     -                           -           
D1           615834214   230237811   385596403   824246493   579453368   311017378   485763148   145465615   199009656   -           -           1.156917787948942537     -                           -           
D50          767521679   620612527   146909152   836190024   653578656   763974495   663564366   415690255   12169884    -           -           50.99576355863375526     -                           -           
D28          100239650   428924812   912945581   128708075   503274304   80606972    663564366   580583979   14834375    -           -           28.91424896566252369     -                           -           
D4           516428386   664345908   1093713221  894493465   871561422   739982260   1093113938  669815229   138363307   -           -           4.801460173252436066     -                           -           
D19          388209599   325906506   62303093    450095973   983264581   36002524    1093113938  382948800   16891355    -           -           19.29427840454481005     -                           -           
D67          804490912   1166595034  879526621   961923973   184076754   481349793   1093113938  489730484   17325607    -           -           67.33357359427580228     -                           -           
D6           397924615   732005847   907549511   684267723   941079244   709536487   288851      407531787   111581507   -           -           6.560279267423767632     -                           HYP-005     
D5           610265326   951150592   900745477   1053381234  767634802   37829950    288851      67182630    167149418   -           -           5.690421201466582432     -                           HYP-005     
D6           542765789   193659718   349106071   1057557927  891857054   32228656    288851      13240570    27973651    -           -           6.922933227414612415     -                           -           
D2           456645736   275020378   181625358   619679283   838251506   1061927831  288851      116931142   130578642   -           -           2.106166627157908412     -                           -           
D4           925846940   791613725   134233215   1179456204  680987135   934744481   899754066   78672132    165019148   -           -           4.797102242946982128     -                           -           
D0           875705625   17208668    858496957   1027139845  956102625   487104923   899754066   1023293932  118534525   -           -           0.145178529209105954     -                           -           
D0           429498672   31867339    397631333   608387842   939826451   393485015   462753877   125292390   71720332    -           -           0.444327823245436175     -                           -           
D161         497161045   657454763   1081337025  505244313   1123928947  568503203   59684951    690807196   4081697     -           -           161.0738776053195521     -                           -           
D2           451427786   92918821    358508965   497360862   218761653   799929531   59684951    701865904   38030102    -           -           2.443296654844628079     -                           HYP-005     
D285         616704945   1148725439  709610249   923046310   567122574   347812722   59684951    645757479   4022215     -           -           285.5952352124389173     -                           HYP-005     
D4           751217293   1211894679  780953357   1200850198  84052025    1233734501  59684951    1134279143  301584388   -           -           4.018426441225465556     -                           -           
D19          650350439   317064313   333286126   967533323   439107823   35500590    857182295   44494181    15984671    -           -           19.83552323347787389     -                           -           
D5           791422961   723231851   68191110    1008983348  34744878    1034185905  857182295   1097626357  138741800   -           -           5.212789880194721417     -                           -           
D569         655762368   1176600627  720792484   786501751   496508521   232445900   630235225   1133800427  2065453     -           -           569.6574199461328822     -                           -           
D6           454041762   373510606   80531156    553485321   547740137   325183952   615919710   817046014   56267526    -           -           6.638120289845336366     -                           -           
D1           799420681   246080032   553340649   1021917765  213114404   213362588   615919710   232895262   131929429   -           -           1.865239877601531952     -                           -           
D7           462146829   1078420270  625357302   784732662   1031534638  21855165    615919710   691671733   139560996   -           -           7.727232542823067843     -                           HYP-005     
D17          153430583   1180811767  214249559   237790762   913232388   252162152   615919710   953991355   69070404    -           -           17.09577038234784322     -                           -           
D388         285594841   347890448   1179335136  314064666   1108516600  752827740   46151775    718090071   896591      -           -           388.0146555118220013     -                           -           
D287         117233631   1180070415  178793959   230364247   1087187148  992866712   46151775    43355042    4103015     -           -           287.6105534588589122     -                           -           
D2           919067858   151699597   767368261   997194224   355896645   71687243    46151775    857568689   59677832    -           -           2.541975670295797608     -                           HYP-005     
D1           708147090   419294619   288852471   1070077388  28973685    951122453   655714402   37147007    346216792   -           -           1.211075339754173448     -                           -           
D5           386126249   886992340   740764652   600133415   899704344   856309922   655714402   856633599   172119083   -           -           5.153364313473596649     -                           -           
D45          516596937   1078773171  679454509   1009235837  210322824   980767897   655714402   242221454   23958037    -           -           45.02761102672977756     -                           -           
D17          396146571   477065539   1160711775  580513315   479900093   107190304   1219328102  47926082    27413083    -           -           17.40284151913887248     -                           -           
D10          604413063   1033665459  812378347   731841687   590424724   850013916   1219328102  126155807   94698567    -           -           10.91532313260875425     -                           -           
D8           1129686844  195251126   934435718   1158839369  763421184   1010542776  1219328102  829155408   21890894    -           -           8.919285160304554030     -                           -           
D2           589012473   219192812   369819661   1094139934  1002481218  570194739   1219328102  907245311   83885012    -           -           2.613015207055105386     -                           -           
D0           679243367   5963642     673279725   809209407   1230397170  793189189   1219328102  406924630   29413167    -           -           0.202754161087107688     -                           -           
D15          910922580   1116435728  1036117595  994997794   74073442    1232394338  274067560   1047925181  70170440    -           -           15.91034241769041208     -                           -           
D6           663696032   685820031   1219506744  945440189   235930342   1021914088  274067560   204534476   100207718   -           -           6.843984123059263758     -                           -           
D156         1197258361  651776811   545481550   1204762112  201194146   961982228   274067560   443373144   4161952     -           -           156.6036347848317328     -                           -           
D5           981743266   797731491   184011775   1149813549  349327421   949325850   274067560   748818722   141391851   -           -           5.641990576953405893     -                           -           
D3           165018619   22650913    142367706   174918508   752153903   143419362   274067560   572517407   6620395     -           -           3.421383920445834425     -                           -           
D4           739338864   1080997121  899972486   998385035   1056642209  872639608   41054313    839789445   221246522   -           -           4.885939499650078115     -                           -           
D9           297978348   1235081518  304527573   462090443   840140221   1123456759  41054313    515409028   133866253   -           -           9.226235069117830615     -                           -           
D2           936952525   617735921   319216604   1176190800  286941131   33350077    871053420   1123972490  219237700   -           -           2.817653720140286091     -                           -           
D8           1065296886  511628095   553668791   1233187008  612295774   691173582   871053420   1205163708  57956154    -           -           8.827847600101276561     -                           -           
D16          538414466   272889473   265524993   603672931   755883163   288727418   764993645   311297666   16346746    -           -           16.69381007082388140     -                           HYP-005     
D2           843958478   199073749   644884729   1102779300  1216236276  183895612   764993645   786686949   67496012    -           -           2.949414981732550361     -                           -           
D7           897921233   1049157968  1090394008  1088335075  268373685   1055085102  439812213   181306735   136265865   -           -           7.699345452362556095     -                           HYP-005     
D1           697655813   421646474   276009339   1104251110  256270567   204506145   439812213   1215852436  291060516   -           -           1.448655694680346131     -                           HYP-005     
D38          1007002487  883853210   123149277   1049786979  834174164   694698633   96082039    1031909902  22959171    -           -           38.49673884131095151     -                           HYP-005     
D17          888172159   477709372   410462787   1175220700  144922182   296422496   96082039    481709957   27026536    -           -           17.67556789371749305     -                           HYP-005     
D2           650980307   643309112   7671195     1060063401  826608631   991235581   478414977   507580826   241897213   -           -           2.659431681835871337     -                           -           
D2           501294280   204677444   296616836   911788460   748089913   1063532502  478414977   1129608557  90800100    -           -           2.254154389697808702     -                           -           
D5           761891747   350161766   411729981   1111420178  441277615   287777251   566812801   616851436   62834885    -           -           5.572728684074141299     -                           HYP-005     
D4           615406291   368695473   246710818   1139046659  95067086    253701812   566812801   434203225   91765923    -           -           4.017781992995373674     -                           -           
D54          525693666   995462368   771862041   1033155027  964563363   736783884   1006968965  661812586   18232305    -           -           54.59882159715954729     -                           HYP-005     
D5           509291753   891128222   859794274   682124819   506655142   915616666   1239732359  688543093   163625621   -           -           5.446141115027456488     -                           HYP-005     
D4           586994305   692957975   1135667073  1015209027  547976100   799034001   1239732359  352580223   158779583   -           -           4.364276325124244721     -                           -           
D23          936327321   962751040   1215207024  1115367745  956669526   165705608   1239732359  262594784   41125201    -           -           23.41024521679541456     -                           -           
D12          312497193   758085245   796042691   375770658   235975249   831047603   113952904   352161027   59403333    -           -           12.76166179093014865     -                           -           
D165         325543898   867292690   699881951   365583313   871522832   97720275    113952904   722114711   5228578     -           -           165.8754426155639257     -                           -           
D12          629813993   698136606   1173308130  693404655   1037577376  879881875   113952904   147491466   57498035    -           -           12.14192112826116579     -                           -           
D1           418507726   239531781   178975945   693535953   199561505   976475265   367472776   289535536   143479499   -           -           1.669449521844232255     -                           HYP-005     
D22          144288924   562336332   823583335   204198468   339275106   342688727   367472776   1181472033  24469836    -           -           22.98079692892097846     -                           -           
D15          542603503   721988251   1062245995  708211094   819383840   1092358058  367472776   942541976   45780730    -           -           15.77057095856706522     -                           -           
D0           620237104   85864046    534373058   996224344   684430213   546339017   775291018   809163082   244249864   -           -           0.351541837501289253     -                           -           
D129         200514896   1110264779  331880860   213309547   1159536861  214939105   775291018   78146714    8595131     -           -           129.1736890339425891     -                           -           
D6           375220299   1035657132  581193910   584577014   1044169910  1203316130  775291018   1075419275  165863584   -           -           6.244029623765997966     -                           -           
D22          959857521   1100602019  1100886245  1073745821  787731908   190360908   775291018   328701717   48751121    -           -           22.57593254112043905     -                           HYP-005     
D3           843808430   851717939   1233721234  1132900545  332175775   484234527   775291018   214045082   265624200   -           -           3.206477192213661255     -                           -           
D29          155301837   846972779   549959801   281667622   661922737   1129045848  775291018   681577532   28936052    -           -           29.27050238228767352     -                           -           
D7           450769740   1192133933  500266550   748828442   1096432026  115314707   461189257   1149200326  152711038   -           -           7.806468665349521100     -                           -           
D7           433550069   235206785   198343284   567003897   372432735   695770835   461189257   390366833   33188585    -           -           7.086978399350258530     -                           -           
D2           695553748   259101002   436452746   987155756   1202524536  926201155   652785804   469455565   112349732   -           -           2.306200445587177724     -                           -           
D9           452787008   494823852   1199593899  853986386   373185318   1219304042  652785804   51183691    51587630    -           -           9.591908990585533780     -                           HYP-005     
D2           634509626   204968988   429540638   744039023   213597635   299087247   652785804   293967728   86862641    -           -           2.359690951602542225     -                           -           
D20          308072798   1123051016  426652525   392544807   673421198   244142128   652785804   197787157   54656771    -           -           20.54733558994913914     -                           HYP-005     
D5           872295994   760526222   111769772   1236020287  836710485   1178121788  652785804   375061076   144847408   -           -           5.250533872169807829     -                           -           
D1           645108985   84887335    560221650   933643798   606074816   20970576    477147272   336459011   68039359    -           -           1.247621027705449135     -                           -           
D5           238601396   574148013   906084126   369714776   530585062   932677308   477147272   980845244   107488016   -           -           5.341507215092703915     -                           -           
D16          384180719   1169381207  456430255   698745578   532246918   123324487   477147272   849505350   69615860    -           -           16.79762638858444038     -                           -           
D0           765583989   9113020     756470969   898053157   486225282   259667642   477147272   1186425874  103238149   -           -           0.088271826725603148     -                           -           
D9           377382146   638011309   981001580   690156626   806735637   648634484   316414087   772516181   64607666    -           -           9.875164179433443703     -                           -           
D14          795411294   803946012   1233096025  980832663   1095376520  301539561   1026818188  1093143663  53725818    -           -           14.96386731608255829     -                           -           
D8           606231686   123855952   482375734   629913416   1029608578  127048422   1026818188  419717145   14188436    -           -           8.729359035766873811     -                           HYP-005     
D24932       965283357   460521194   504762163   965511768   105213143   211714621   658645139   1098731744  18471       -           -           24932.12029668128417     -                           -           
D4           617066915   191122674   425944241   699207442   754729256   1176234171  423059604   356929469   42083226    -           -           4.541540470305199511     -                           HYP-005     
D5           676086082   653586828   22499254    957857165   671574148   703764726   423059604   216734317   112543916   -           -           5.807393693320570078     -                           -           
D10          789296702   554849264   234447438   973376834   605187653   456187008   423059604   1148642267  52976174    -           -           10.47356239806974357     -                           HYP-005     
D2           308595791   318679495   1231547039  467598666   435815664   29240243    423059604   69427032    149592916   -           -           2.130311404585495211     -                           -           
D161         677824722   952858734   966596731   752484164   117909720   1232807284  1035036819  1221714298  5889744     -           -           161.7827080429981337     -                           -           
D189         403127225   295366838   107760387   804699829   302183152   562301693   1035036819  831176925   1554621     -           -           189.9928265474350340     -                           -           
D42          232692082   481899062   992423763   248504114   53696000    685394280   1035036819  386422569   11323634    -           -           42.55692668978880808     -                           HYP-005     
D15          1035611144  1122796255  1154445632  1123034224  873190471   985188875   1035036819  971473580   73957264    -           -           15.18168999599552520     -                           -           
D34          281673922   770083716   753220949   314061666   557693584   2061443     844546206   689550731   22571970    -           -           34.11681461564940942     -                           -           
D9           746242899   948490236   1039383406  961602919   438707679   591172935   844546206   260175723   100162839   -           -           9.469482349636675134     -                           HYP-005     
D0           569195802   56665573    512530229   815552056   1207260833  1209668741  844546206   194755944   76483294    -           -           0.740888238940127238     -                           -           
D2           567224182   252505550   314718632   1024848116  1018292437  375243866   844546206   96815520    109600248   -           -           2.303877542320889638     -                           -           
D5           385803476   1018161584  609272635   581255293   526519838   209778355   1044007071  13998235    190351659   -           -           5.348845338931351262     -                           -           
D0           760158646   12868918    747289728   845160657   634145025   267251541   1044007071  1032105745  80142558    -           -           0.160575333769605906     -                           -           
D3           685810061   609173243   76636818    1201359603  874797488   1136837165  513685664   407492349   170260519   -           -           3.577889028988570157     -                           HYP-005     
D7           661356560   957890749   945096554   1198265191  999243736   365712511   513685664   625385687   124447929   -           -           7.697120849636637987     -                           HYP-005     
D7           1057931799  111238751   946693048   1079659236  269287310   940358194   490854562   63142979    15014823    -           -           7.408595559201730183     -                           -           
D8           471739385   40323475    431415910   938781462   752862046   16973776    490854562   660860046   4697308     -           -           8.584379606361771465     -                           HYP-005     
D0           397129856   39136029    357993827   626465772   490692324   1174961767  688892067   669661588   167793940   -           -           0.233238631860006386     -                           -           
D40          904257804   88192829    816064975   951734607   879726127   710047117   688892067   173168861   2198547     -           -           40.11414311361094395     -                           -           
D8           1042709074  37542663    1005166411  1066303430  1070790873  591043350   688892067   421380251   4557410     -           -           8.237719011456068249     -                           -           
D153         335879442   618166844   959343341   340759602   1230385077  972316252   688892067   962365000   4028562     -           -           153.4460296254594071     -                           HYP-005     
D673         18623055    1229439099  30814699    35421020    727491287   404748007   1091037348  89590155    1825090     -           -           673.6320395158594918     -                           -           
D657         349789084   978159922   613259905   381452748   291570616   595326298   146847909   116244271   1488780     -           -           657.0211327395585647     -                           -           
D10          487613632   1011579242  717665133   619002488   405645477   870376604   287197351   297617530   93447064    -           -           10.82515810234551617     -                           -           
D3           767207557   558700030   208507527   965558335   97467695    131859931   287197351   1047863428  172155223   -           -           3.245327212639955745     -                           -           
D4           462260940   478392253   1225499430  819000397   974819374   1216182885  287197351   128229971   105521483   -           -           4.533600546535154362     -                           HYP-005     
D499         816715105   850081410   1208264438  838162852   63434837    81400015    1101664424  908471061   1700719     -           -           499.8364868035225101     -                           -           
