Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D2           910665035   343280942   567384093   1169317627  1203970769  436778832   974950588   105736428   134707259   -           -           2.548347762016299359     -                           -           
D10          784833457   844519766   1181944434  901912473   593583953   347737134   974950588   641537126   82359361    -           -           10.25408351577667048     -                           -           
D7           427792803   372256819   55535984    522155554   656589721   79349280    1076822209  666292284   50341799    -           -           7.394587130269222202     -                           HYP-005     
D7           482379058   744449287   979560514   672093098   56857616    396569347   1076822209  618357154   102950978   -           -           7.231104565126132167     -                           -           
D0           528183512   42991779    485191733   919164752   265346886   609327753   1076822209  465624784   137202272   -           -           0.313345969955949417     -                           -           
D21          832305733   1033061785  1040874691  1093762431  1055330139  685907523   1076822209  777067517   47935639    -           -           21.55101729216543874     -                           -           
D8           463567301   393731778   69835523    879431956   529605815   139926459   182878405   1161690961  47702646    -           -           8.253877111974040182     -                           -           
D17          389275829   412382443   1218524129  754297706   146473836   480818569   182878405   95284957    24253952    -           -           17.00269065429007198     -                           -           
D6           521933443   265345995   256587448   581803836   327265849   652249238   182878405   836095717   42970299    -           -           6.175102365473416882     -                           -           
D2           921369290   177545135   743824155   1132019609  1090184031  585946525   182878405   883967876   78768014    -           -           2.254025790214794548     -                           -           
D211         987029281   1054173516  1174486508  1038716286  339392975   869165085   182878405   971662983   4976186     -           -           211.8436722421549355     -                           -           
D1           604282501   102066308   502216193   1153058191  79550746    819550016   182878405   946228318   55506811    -           -           1.838806916866472476     -                           -           
D4           1096400018  148053906   948346112   1144673802  775188532   621070430   1006528710  318310656   34376770    -           -           4.306800958903352467     -                           HYP-005     
D0           545699929   3553761     542146168   874063821   456611686   805906345   1006528710  340434045   217336037   -           -           0.016351457627802424     -                           -           
D6           628894995   869953680   1000572058  1131219687  760807132   1087984165  1058429127  917593813   126570303   -           -           6.873284327999119983     -                           -           
D153         900776810   1203653023  938754530   990072122   1014033639  988824378   1058429127  152840754   7823690     -           -           153.8472284817010898     -                           -           
D23          709097741   1170874294  779854190   764073452   1063919559  1069164368  260301006   185286048   49389209    -           -           23.70708739230871261     -                           -           
D4           847147254   702590432   144556822   1076343660  250610378   637209430   260301006   513897276   159558036   -           -           4.403353473215225587     -                           HYP-005     
D44          845898479   566342633   279555846   894910390   213578085   1066585258  260301006   110918677   12695992    -           -           44.60798596911529244     -                           -           
D0           656286165   35167532    621118633   1139355604  1199405724  816960965   690647246   588559671   173216726   -           -           0.203026190438445303     -                           -           
D0           524829564   188602902   336226662   840206427   1218550926  931690909   690647246   983619058   209452701   -           -           0.900455812217002634     -                           -           
D5           590164706   1044509623  787285826   974629148   177307298   1128112443  690647246   846411742   205700264   -           -           5.077823444115754756     -                           -           
D0           912026661   41447602    870579059   1174207200  385956113   1045388471  690647246   516133842   125485044   -           -           0.330299139075091689     -                           -           
D4           1076065652  336285936   739779716   1167393655  958021731   972952052   690647246   255581408   71457619    -           -           4.706089297489747034     -                           -           
D1101        1026889004  832873217   194015787   1078195636  918978497   179618795   1094023378  128657980   756364      -           -           1101.153964228863351     -                           -           
D128         99621385    820479265   520772863   146232814   627624140   802779155   1094023378  936165730   6398527     -           -           128.2293979536227634     -                           -           
D7           588821382   583895180   4926202     757965675   966577182   170363826   590909650   507636965   81388503    -           -           7.174172745258627007     -                           -           
D14          478296939   946182378   773745304   560564165   773961254   1187522790  590909650   920557275   66960809    -           -           14.13039047960128438     -                           -           
D11          358546664   490697020   1109480387  421706745   462559985   322760750   590909650   48690833    42746259    -           -           11.47929740471557990     -                           HYP-005     
D33          718302856   893211567   1066722032  759008899   979785784   262434217   255809752   829010559   26300125    -           -           33.96225557863318140     -                           -           
D13          753210996   1131126294  863715445   920866108   1026661493  249274574   255809752   566459295   82590548    -           -           13.69559012975673681     -                           -           
D1           1106197274  60601912    1045595362  1168739111  184294577   105182450   255809752   640832096   42986045    -           -           1.409804321379182476     -                           -           
D22          415100913   870613570   786118086   791877527   82455021    609594260   117690586   956472162   38324299    -           -           22.71701225376620717     -                           -           
D632         196476953   627038317   811069379   200466449   165938110   245737095   117690586   669969862   991649      -           -           632.3188113939508838     -                           HYP-005     
D31          536264789   643483451   1134412081  1052329716  1177451687  524819133   117690586   840473034   20199862    -           -           31.85583401510366754     -                           -           
D9           377172977   391433856   1227369864  545298359   248225128   91957326    22030556    60806418    40922213    -           -           9.565314954985450078     -                           -           
D23          907423807   899940154   7483653     958506142   486378696   351093921   22030556    603763723   39024112    -           -           23.06113087211311816     -                           -           
D4           807446865   1013012231  1036065377  1104096760  1121052586  464634584   944398560   1017911816  214147075   -           -           4.730450934246942200     -                           -           
D2           654676542   659394809   1236912476  1000876511  417541567   534520736   426316001   518644333   308476573   -           -           2.137584720250377003     -                           -           
D7           374356477   572463280   1043523940  673198137   204175806   578417612   426316001   1155784951  75514817    -           -           7.580807353343649101     -                           -           
D15          636547425   1207980163  670198005   1196056583  133923282   836491572   426316001   340860951   77038267    -           -           15.68026138230757449     -                           -           
D5           549867808   684893375   1106605176  690435659   434197214   123523851   426316001   267938632   128164255   -           -           5.343872010179437316     -                           HYP-005     
D2           132568075   170028253   1204170565  203023923   301713311   88137536    426316001   675665871   62112227    -           -           2.737436108996703660     -                           -           
D2           782125758   341550933   440574825   1096000046  690632718   933340321   426316001   398163632   154377182   -           -           2.212444407749326581     -                           -           
D20          970892935   742703960   228188975   1104425157  1008781904  945137490   25438434    765846766   36167381    -           -           20.53518777043878294     -                           -           
D17          523287484   608735883   1156182344  685986771   519065419   643874359   25438434    129505814   35189623    -           -           17.29873272583795512     -                           -           
D4           767554277   662381629   105172648   1079208323  144205283   622094638   829229283   46130459    144246185   -           -           4.592021820195799285     -                           -           
D64          939250242   1094379346  1086501639  979351205   909075465   307610806   829229283   170140972   16928093    -           -           64.64870827446422937     -                           -           
D1           709933011   581588837   128344174   1109633550  162021881   156738550   829229283   1077960732  310232472   -           -           1.874687176524835221     -                           -           
D1           811982807   445181191   366801616   1222530292  1107856434  384821154   599881955   210692647   401435322   -           -           1.108973641836131201     -                           -           
D1           648750107   263119992   385630115   1058762478  1058199141  1166157129  765825250   880118504   238737736   -           -           1.102129878621283398     -                           -           
D14          297637392   1217380940  321887195   405814641   1122472345  424050136   607553761   213413134   81282894    -           -           14.97708656879269087     -                           -           
D1           822799340   375513683   447285657   1114973281  348568206   257297926   607553761   936279530   238451458   -           -           1.574801371103379875     -                           -           
D6           256528553   242697527   13831026    473137956   857930704   251763410   920645864   93573978    39919150    -           -           6.079726822840666697     -                           -           
D8           285851182   289000039   1238481886  411138475   112408629   1016867414  920645864   110445205   35276596    -           -           8.192401528764283265     -                           -           
D4           551940493   790438979   1003132257  933730004   1178190052  304511873   920645864   1169897607  170150982   -           -           4.645515234228856816     -                           -           
D9           791460978   971135272   1061956449  964122524   712555327   728232501   920645864   454389571   100814794   -           -           9.632864716263765812     -                           -           
D10          608199204   1204093729  645736218   772846336   324971342   808302863   396986601   390275197   114257808   -           -           10.53839339364886117     -                           -           
D5           337515588   575432121   1003714210  450380027   506375766   812344869   396986601   24321747    111786710   -           -           5.147589735846058981     -                           -           
D11          483447159   1086103727  638974175   611861780   1189738724  19680972    646650090   717346351   98203296    -           -           11.05974820845117051     -                           -           
D3           1043096045  193132721   849963324   1142305163  1224271564  974287425   646650090   1193625558  51004865    -           -           3.786554890401141146     -                           -           
D0           773498774   147221738   626277036   971074807   708396868   263621309   531730667   94231367    180770675   -           -           0.814411618477388547     -                           -           
D39          975687464   1179146273  1038171934  1038718576  65123635    708008968   531730667   580902135   30220784    -           -           39.01772611193673863     -                           -           
D945         20695274    683312390   579013627   40667993    473499567   1068628790  240736492   967773171   722555      -           -           945.6891032516555833     -                           -           
D1           635879067   141148190   494730877   1167098793  1229864618  947039415   240736492   814932070   104659341   -           -           1.348643978180600239     -                           HYP-005     
D9           405330512   1182301479  464659776   687188260   240637973   1083930678  240736492   527841163   123472764   -           -           9.575403033822098612     -                           -           
D9           815195237   206407545   608787692   914286886   610432707   633588092   240736492   263005613   22462045    -           -           9.189169775058326167     -                           -           
D3           906464089   660595237   245868852   1090168123  794545163   1140989535  665114859   1025567413  171647953   -           -           3.848547130649440369     -                           -           
D10          1000538495  602222605   398315890   1095057475  721566757   983842888   665114859   124997290   55348695    -           -           10.88052039890010053     -                           -           
D0           540034499   62379267    477655232   1015372778  1005066612  1034406832  665114859   993542593   64696220    -           -           0.964187196717211608     -                           -           
D672         708684893   945977862   1004337774  944444577   164903825   156322592   462956783   691333161   1405841     -           -           672.8910751642611077     -                           -           
D5           359958540   101761903   258196637   473990668   1099302923  734044143   462956783   1221773602  17862156    -           -           5.697067196143623423     -                           -           
D7           657511528   562307964   95203564    950786787   248214263   42758369    462956783   645939126   70961010    -           -           7.924182082526728410     -                           -           
D16          316643688   849051057   709223374   405135525   1086539974  963734671   462956783   171220017   51168177    -           -           16.59334193203717224     -                           -           
D3           845939404   762925429   83013975    1149688130  151747523   798938456   462956783   933733069   238441952   -           -           3.199627509340302666     -                           -           
D3           490934284   768184707   964380320   775198465   451064417   773831578   462956783   994561650   206670103   -           -           3.716960972337638985     -                           -           
D1306        383554544   1224110669  401074618   384635384   579244178   689184295   367034610   589074510   937184      -           -           1306.158309360808549     -                           -           
D1           769771845   52318968    717452877   842732383   663515051   849593701   367034610   887487534   40166465    -           -           1.302553460953061216     -                           HYP-005     
D21          276574617   967313362   550891998   507656098   1004084258  39872934    367034610   670242131   45493136    -           -           21.26284198126064556     -                           -           
D9           654799068   838917429   1057512382  939554269   213630284   1164590885  367034610   1241558939  85288666    -           -           9.836212340336053561     -                           -           
D2           532093889   405851353   126242536   716799914   105119947   810227100   242972917   542325333   162681839   -           -           2.494755133669222905     -                           -           
D6           546405918   1219846197  568190464   916306840   994520658   1200763561  242972917   1016048020  176504996   -           -           6.911114272368811588     -                           -           
D1           713917816   89353159    624564657   843469519   737380789   557459718   242972917   1037381615  66159301    -           -           1.350575922801844596     -                           HYP-005     
D14          651985407   311522482   340462925   861929786   859010732   1137336617  242972917   842916811   22152270    -           -           14.06277920953473391     -                           -           
D125         648695061   1222255167  668070637   968153641   394569552   296995018   511967479   510026426   9777901     -           -           125.0017940455727665     -                           -           
D3           691999442   695129478   1238500707  1183180865  1032962165  910498426   511967479   671635565   200818019   -           -           3.461489568822008945     -                           -           
D527         483612153   1231513387  493729509   644038563   237115264   1170120325  141142263   200006013   2332923     -           -           527.8842837933356566     -                           -           
D16          627950140   1079724125  789856758   908882108   191909384   586280915   141142263   315068302   66086204    -           -           16.33811687837298084     -                           HYP-005     
D2           1094149684  179459488   914690196   1239044747  497681204   1101066857  603121911   576083587   79884243    -           -           2.246494192853526821     -                           -           
D3           732589181   981392520   992827404   1142134367  731003907   205800320   603121911   722553715   323043995   -           -           3.037953143193390733     -                           -           
D12          704444276   775533931   1170541088  1024873409  919222797   875067126   603121911   377441546   63586010    -           -           12.19661260393599158     -                           -           
D11          420698297   1061972302  600356738   584029519   824884564   601551256   1226838266  620975546   94035853    -           -           11.29327025937649547     -                           HYP-005     
D14          356253176   1166008270  431875649   630307528   19724012    329604322   1226838266  352832348   82198824    -           -           14.18521839193222521     -                           -           
D28          307343529   619993559   928980713   592862816   823520413   511431108   1226838266  264936704   21824242    -           -           28.40848076189770989     -                           -           
D621         1189990645  1083328860  106661785   1194781966  52524941    738171970   356555003   333306021   1743037     -           -           621.5179941676510596     -                           -           
D37          779403186   781317539   1239716390  931085720   589217255   456537027   356555003   84812       20990516    -           -           37.22240744343778876     -                           -           
D17          1138210107  330153238   808056869   1168473852  654700130   696427657   356555003   616093514   18451542    -           -           17.89298899788429606     -                           -           
D11          418013908   715387498   944257153   594909055   907532898   991718833   356555003   1224672360  64223614    -           -           11.13901030234766919     -                           -           
D6           697879028   304003930   393875098   790362967   592224166   70613560    1184489728  837126034   50491455    -           -           6.020898585711186179     -                           -           
D4           443327046   770330277   914627512   700636351   940604218   627794470   1184489728  834241864   186017741   -           -           4.141165637529164489     -                           -           
D126         1140950706  1138760824  2189882     1173292232  1092304469  484184938   1184489728  33577409    8997296     -           -           126.5670067984870121     -                           -           
D24          989451421   1236581234  994500930   1093813409  907780970   1020158550  434440450   6527237     50193529    -           -           24.63626803367422123     -                           -           
D2           482631564   494342347   1229919960  743697058   723961043   914650455   434440450   914542818   221566070   -           -           2.231128380803071517     -                           -           
D6           617822808   874093444   985360107   861754443   1179208995  12864468    65224964    1017982098  129959538   -           -           6.725889130199893446     -                           -           
D38          588371813   704282739   1125719817  1158410775  380286939   119625945   65224964    516420410   18332851    -           -           38.41643282869642043     -                           -           
D17          347534412   480650630   1108514525  379610999   92486753    1034605200  65224964    1120091210  26768542    -           -           17.95580162714876290     -                           -           
D5           905087754   842658055   62429699    1155013200  696366348   729197655   805087492   1070941364  155311416   -           -           5.425602809519166318     -                           HYP-005     
D1           865405268   489944003   375461265   1163481261  991200938   1180032295  805087492   556123638   269253282   -           -           1.819639854937775651     -                           -           
D6           814411272   589324448   225086824   1055612404  239620043   368119048   805087492   952508384   90807876    -           -           6.489794431487418558     -                           -           
D32          282218846   1214927963  308921626   526540266   873147846   498378031   338749705   808772074   37897426    -           -           32.05832404026595368     -                           -           
D75          841100594   908386558   1174344779  859943447   100065525   900936595   338749705   1002386446  12015062    -           -           75.60398423245756035     -                           -           
D2           756009755   618128480   137881275   1204119590  337840257   899467244   429699337   587780187   307899920   -           -           2.007562976956928082     -                           -           
D10          198705769   783106592   657229920   320852960   36691746    295784542   32841995    364307331   76558578    -           -           10.22885498212884779     -                           -           
D6           611158040   957934321   894854462   1076935415  70068622    696889598   32841995    721388709   145380665   -           -           6.589145269076874837     -                           -           
D0           441730583   4986543     436744040   672570507   468419587   781619948   1234053387  399698905   210890659   -           -           0.023645158223911662     -                           -           
D46          492777906   954328539   780080110   964953528   1009396272  555168639   1234053387  159317577   20602284    -           -           46.32149226755635443     -                           HYP-005     
D91          991156765   901486556   89670209    1187413532  314157591   297201829   58243343    595370106   9872930     -           -           91.30891802129661610     -                           HYP-005     
D77          711501314   666782244   44719070    723024688   785798971   542772528   58243343    904506678   8575500     -           -           77.75432849396536645     -                           -           
D33          617381990   525586557   91795433    652783278   1147415574  771547083   58243343    1186799584  15560094    -           -           33.77785230603362678     -                           -           
D6           553496143   819096155   976030731   768085468   156508231   999424392   367692053   344623166   124317493   -           -           6.588744152039809876     -                           -           
D2           742242224   829681903   1154191064  1126556817  285393958   857555343   496148758   945703063   357927631   -           -           2.318015797444819229     -                           HYP-005     
D3           700852889   968313302   974170330   1102056616  633126894   497944945   496148758   464811360   299649162   -           -           3.231490105084959323     -                           -           
D8           538655112   1005358560  774927295   956521436   273546473   64039318    496148758   2739942     120788788   -           -           8.323277157148062451     -                           HYP-005     
D7           947916019   493360475   454555544   1021362880  440219288   550648282   496148758   565917907   66553687    -           -           7.412969847936448659     -                           HYP-005     
D2           872734438   419587302   453147136   1204646694  1061106214  453907765   496148758   528584682   208909926   -           -           2.008460344770788918     -                           -           
D3           562635446   775758646   1028507543  890583233   1094601044  550895016   528040216   1073606610  234687659   -           -           3.305493988501542810     -                           -           
D22          377937280   676625089   942942934   464849865   437352511   80195515    528040216   30435931    30286940    -           -           22.34049029053446799     -                           HYP-005     
D0           489107863   29878162    459229701   746717568   809315165   213215193   528040216   41268515    231498158   -           -           0.129064361712977431     -                           -           
D0           567439734   157709930   409729804   888769697   410045925   1170530883  657953059   448341072   246109771   -           -           0.640811331298179136     -                           -           
D15          835660484   690911906   144748578   896433003   989909192   635460372   657953059   98000427    45617737    -           -           15.14568567923481167     -                           -           
D6           697159993   179389022   517770971   1031378048  63809757    473803695   657953059   123417012   28723883    -           -           6.245291487923133512     -                           -           
D6           650884598   581870939   69013659    1206969743  1018003718  435962658   305916197   272682115   94799453    -           -           6.137914519401288106     -                           -           
D9           469908027   315795698   154112329   907654782   900807515   496534387   773445926   891354697   32161272    -           -           9.819129604077848662     -                           -           
D12          510479418   988354455   763755706   725955735   960109413   742168279   936761640   240829288   79526784    -           -           12.42794446459698408     -                           -           
D0           648730451   53275736    595454715   766953262   983802501   1154717835  936761640   32081264    57616396    -           -           0.924662764397828701     -                           -           
D5           415968192   457277320   1200321615  752024026   619057859   873149076   936761640   295156052   79912358    -           -           5.722235351883872579     -                           -           
D359         1011008583  597483675   413524908   1033438531  285552811   727536609   936761640   1167872648  1660923     -           -           359.7299062027559375     -                           -           
D9           442514770   528071108   1156074405  519971148   63689927    994355972   761860396   1014896241  55232880    -           -           9.560810662054920909     -                           -           
D8           818408698   857711294   1202328147  997802968   936704057   608372373   761860396   648056338   100831618   -           -           8.506372415842816288     -                           -           
D20          772103580   949249445   1064484878  1134925099  696978175   44997088    761860396   749384869   46460542    -           -           20.43130372865645863     -                           -           
D10          455486317   1186145215  510971845   627863122   984033297   595239455   661905708   1163100358  110732707   -           -           10.71178739448679783     -                           -           
D97          194969904   888175693   548424954   380836018   487220944   845116115   661905708   1087897506  9103790     -           -           97.56109191886016702     -                           -           
D144         40847677    785048927   497429493   49701448    989053212   600090315   878848302   1119338974  5432593     -           -           144.5072227939770198     -                           -           
D0           663065232   62667743    600397489   1240378144  611255947   989951652   878848302   889516959   85752320    -           -           0.730799388284771770     -                           -           
D12          683237941   766595916   1158272768  994717980   182672921   212706894   878848302   727560984   60277863    -           -           12.71770228483382033     -                           -           
D199         84913943    170722263   1155822423  88916695    774493036   637773114   878848302   477989752   856151      -           -           199.4067203098518836     -                           -           
D2           299950630   191916613   108034017   512643258   784725398   820248171   662690098   712319330   87258002    -           -           2.199415624941767518     -                           -           
D3           463308406   496988795   1207950354  788930694   356669456   396314317   662690098   392050723   137686118   -           -           3.609578091235021965     -                           -           
D11          286575802   1008529606  519676939   482227700   1063718806  920364883   662690098   556182664   90923904    -           -           11.09201828817205209     -                           -           
D10          434776441   970060495   706346689   778645962   407192270   956028164   662690098   912186177   90906920    -           -           10.67092026657596583     -                           -           
D4           520867965   212225057   308642908   678804562   434173411   144038114   844386612   624640591   47058174    -           -           4.509844708381587436     -                           -           
D24          981424448   443307203   538117245   1055543830  510025045   475087990   844386612   27489753    17872482    -           -           24.80389701889194796     -                           -           
D98          126842719   356572378   1011901084  133327668   393939100   174873295   844386612   670834364   3628688     -           -           98.26482133487365130     -                           HYP-005     
D3           894307094   928225393   1207712444  1216178589  1052277109  384719958   844386612   755292182   250564104   -           -           3.704542582843390847     -                           -           
D2           717757463   606707341   111050122   1155321849  553674053   1200549006  1129619765  727470463   280193077   -           -           2.165318813355263592     -                           -           
D10          598891446   68100000    530791446   658153219   313060267   390688634   1129619765  61225408    6273716     -           -           10.85481076924744441     -                           -           
D257         304999928   606465732   940164939   380661251   510894304   1232471424  1129619765  181398389   2354636     -           -           257.5624138932726756     -                           -           
D61          160799689   690991286   711439146   310445606   619793860   899205541   223332662   274103697   11153772    -           -           61.95135475245504390     -                           -           
D0           827266734   80320253    746946481   1191334348  166561784   1087503177  223332662   47423622    99131506    -           -           0.810239410667280692     -                           -           
D9           617382066   1207541363  651471446   782501208   864760614   328414706   223332662   1155712228  122024640   -           -           9.895881381006327902     -                           -           
D40          558692213   952317502   848005454   612201783   768165382   884953180   223332662   71802673    23596513    -           -           40.35839964998218168     -                           HYP-005     
D78          996143013   212627639   783515374   1002351885  332198503   500733366   223332662   299829013   2723493     -           -           78.07166715684600621     -                           -           
D18          472523459   772739961   941414241   902480819   74504319    287533140   974082361   140464003   42566099    -           -           18.15388252985080920     -                           -           
D9           646130430   585694135   60436295    762793801   413104449   936165241   974082361   966719262   62813575    -           -           9.324324160820332229     -                           HYP-005     
D0           903255363   84516093    818739270   1235772071  1013221445  1178046366  974082361   1003573955  238221947   -           -           0.354778785348438110     -                           -           
D4           689116554   510799663   178316891   979738930   1056687268  707261611   974082361   161630784   107871802   -           -           4.735247335536306327     -                           -           
D2           868185043   444752810   423432233   1220281631  735824445   238069072   874567993   544421048   163991867   -           -           2.712041872174063363     -                           -           
D47          343270438   797903918   786997263   506504718   430809674   156292906   874567993   64119371    16801878    -           -           47.48897224465027064     -                           -           
D54          984514892   769173265   215341627   1019169853  1018048254  801309879   874567993   763383148   14175984    -           -           54.25889765394769068     -                           -           
D223         395520198   222183028   173337170   404695210   1166194237  295665521   542214460   465328891   994682      -           -           223.3709145234356306     -                           -           
D1           803126206   268414554   534711652   1126604674  718725646   1009823827  542214460   747947585   156169270   -           -           1.718741171038322712     -                           -           
D10          409542701   754600220   896573224   577870118   502793099   660628131   472809788   590600999   72887867    -           -           10.35289206638465631     -                           HYP-005     
D1           615510933   261667761   353843172   1003541042  449311512   1129084044  472809788   283621987   227480824   -           -           1.150284918081710483     -                           -           
D5           523517138   608548785   1156599096  929644332   1140858401  195932038   472809788   210940614   117389944   -           -           5.183994167336854679     -                           -           
D4           533392788   209927052   323465736   776751836   635640649   679876934   472809788   659030913   46674692    -           -           4.497663358978351694     -                           -           
D125         872011722   512191618   359820104   938776049   672405884   66056079    472809788   154728768   4075471     -           -           125.6766685372071105     -                           -           
D1           889852799   502110750   387742049   1202957878  1010286825  934171537   533412157   533880561   263642641   -           -           1.904512669481261948     -                           -           
D22          1045379538  994468597   50910941    1093057053  1024354574  631706111   533412157   115363903   44151723    -           -           22.52389101553296119     -                           -           
D3           362533521   299550349   62983172    496266057   49714531    339103966   533412157   75987875    95068449    -           -           3.150891301487415662     -                           -           
D8           139935161   483117363   898448541   223909622   571659199   284769101   1212852543  916892137   55960700    -           -           8.633154392278867133     -                           -           
D34          984994390   429848209   555146181   1007100275  1089335985  980464254   1212852543  969563131   12335450    -           -           34.84657706042341382     -                           -           
D1           427071422   258772918   168298504   683486815   653782361   421051124   184150339   568243833   170656029   -           -           1.516342080126568514     -                           -           
D11          1095000439  216231073   878769366   1184678727  1112866913  1090295809  791288132   141838794   18860983    -           -           11.46446465701177929     -                           -           
D5           786710173   1003792591  1024548325  1088737920  362042655   869694589   791288132   478999972   182654679   -           -           5.495575566394332553     -                           -           
D22          390585967   749381346   882835364   462097194   1222535358  797343817   297738565   179451617   33029832    -           -           22.68801567019777757     -                           -           
D5           514754847   1170432742  585952848   809145294   29697479    401023983   312230214   133541905   220364400   -           -           5.311351298122564261     -                           HYP-005     
D15          418729416   455978828   1204381331  496710779   1016185498  896208353   312230214   361799144   28822601    -           -           15.82018319581914206     -                           -           
D23          469140281   1196633592  514137432   678155823   314426505   336198784   312230214   29338426    51109197    -           -           23.41327319229844288     -                           HYP-005     
D23          431168329   1141602228  531196844   485909830   303103763   310419572   312230214   306079381   47977822    -           -           23.79437374210108995     -                           -           
D0           378423810   32438276    345985534   579096073   430414537   556983534   90345799    769759254   177751547   -           -           0.182492228886199229     -                           -           
D4           366558660   331475381   35083279    655134623   341300600   617044064   90345799    1006518510  77982697    -           -           4.250627302618169258     -                           -           
D11          1008868297  758017771   250850526   1166347805  561619837   149232989   975616327   1185088652  63991249    -           -           11.84564737906584695     -                           -           
D9           226495170   774030046   694095867   373798629   212905625   1096342628  975616327   647652847   79191711    -           -           9.774129592931765295     -                           -           
D8           963891027   628073813   335817214   1038266853  627278154   904499233   315707720   1142511540  71381115    -           -           8.798879269397795201     -                           -           
D19          725136806   653079387   72057419    771197578   335843386   949957433   315707720   284772791   34225226    -           -           19.08181371833746254     -                           -           
D1           705233517   335609824   369623693   1172143251  1141594621  587902926   315707720   817990759   238323783   -           -           1.408209536519483664     -                           -           
D2           899004030   442274003   456730027   1132137609  179923852   695342288   315707720   736497501   199603293   -           -           2.215765062553351762     -                           -           
D6           802989110   973424063   1071195790  1016956594  117929897   894190707   688306506   89895974    161086658   -           -           6.042859632732587946     -                           -           
D2           370091607   463324733   1148397617  572766897   284010902   937333635   688306506   222564528   167416317   -           -           2.767500452181133574     -                           -           
D6           756674185   487688737   268985448   984590594   1038410960  772571995   688306506   685227110   72924958    -           -           6.687542240339720181     -                           -           
D29          872021328   890502911   1223149160  1152650079  166864395   470272096   59392332    1167016205  30135075    -           -           29.55037978169956437     -                           -           
D170         109762301   927165924   424227120   214087543   516137163   164848812   297564493   1178336053  5437059     -           -           170.5271037154461630     -                           -           
D5           762488005   1156501312  847617436   1031351731  970793250   93368242    297564493   716937536   224760553   -           -           5.145481698472240366     -                           -           
D7           1003061112  778814588   224246524   1153424366  356327732   769105756   297564493   1201073495  100881588   -           -           7.720086523618165090     -                           -           
D9           1057441752  603050074   454391678   1167724604  4340760     442118479   297564493   409564143   64896084    -           -           9.292549516547100130     -                           -           
D12          411275320   865284283   787621780   496163729   169964907   1211604268  406122831   557803380   71721684    -           -           12.06447248226910009     -                           -           
D6           821331477   879948481   1183013739  1046473736  47902193    1122610173  406122831   1182977618  145904700   -           -           6.030981051330080525     -                           -           
D7           568425449   560151285   8274164     1066533103  812534503   1096618229  1045858640  36818203    70317795    -           -           7.965996160715790362     -                           -           
D3           835849144   380731749   455117395   1072245259  815155079   42720719    1045858640  903772487   126660799   -           -           3.005916210902790846     -                           -           
D11          554277927   325697041   228580886   1080345982  1099758138  486801491   1045858640  91093054    28209872    -           -           11.54549871761204730     -                           -           
D0           646114973   107647878   538467095   1105415875  1119416388  488341329   473469274   111505063   186814071   -           -           0.576230031409143693     -                           -           
D30          636949567   1061659177  816921133   1238620337  1145469840  504625333   473469274   57218628    35278797    -           -           30.09340644466986785     -                           -           
D2           859954940   379554335   480400605   1199466932  996355301   790857189   473469274   459372876   180930956   -           -           2.097785494484426424     -                           -           
D2           834124366   563083059   271041307   1128414732  813525034   97887572    473469274   669176743   245543634   -           -           2.293209764094311644     -                           -           
