Elliptic curve parameters:
name = secp256k1
mode = test
p = 100003
a = 0
b = 2
g = (20002, 57568)
n = 99667

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D3           67000       41638       25362       85302       95297       50521       22730       26766       12094       -           -           3.442864230196791797     -                           HYP-005     
D2           40466       35861       4605        54123       98970       33526       22730       38557       13152       -           -           2.726657542579075425     -                           -           
D1           48066       10638       37428       88962       16482       56025       35019       97527       7170        -           -           1.483682008368200836     -                           -           
D7           57451       19235       38216       71144       69467       81949       63693       16187       2679        -           -           7.179917879805897723     -                           -           
D2           38868       25958       12910       53586       44514       31195       63693       1850        9432        -           -           2.752120441051738761     -                           -           
D1           33724       18814       14910       52026       57951       2947        82127       88748       15422       -           -           1.219945532356374011     -                           -           
D146         64938       95579       69026       65927       98750       36556       37073       51740       653         -           -           146.3690658499234303     -                           -           
D35          45142       93010       51799       66403       90877       66199       37073       62012       2620        -           -           35.5                     -                           -           
D2           33847       13099       20748       61340       45911       98635       10455       43624       6354        -           -           2.061536040289581366     -                           -           
D56          37922       80662       56927       74412       49902       62196       10455       10635       1432        -           -           56.32821229050279329     -                           -           
D4           47768       30153       17615       88561       46505       37822       10455       49263       6975        -           -           4.323010752688172043     -                           -           
D22          81782       53090       28692       84430       56015       85879       10455       30498       2342        -           -           22.66865926558497011     -                           -           
D3           62137       29929       32208       80279       4605        8415        78043       17386       7711        -           -           3.881338347814810011     -                           -           
D1           52647       22619       30028       92978       42943       41644       78043       25078       12316       -           -           1.836554075998700876     -                           -           
D26          58578       80275       77970       86356       74933       2245        78043       37661       3022        -           -           26.56353408338848444     -                           -           
D3           55462       85153       69976       83969       24640       43903       55515       55423       26955       -           -           3.159079948061584121     -                           -           
D4           20834       42448       78053       31436       887         62847       55515       51623       10232       -           -           4.148553557466770914     -                           -           
D5           36308       67618       68357       61153       17342       7607        49377       37050       11463       -           -           5.898804850388205530     -                           -           
D4           59665       14928       44737       69009       72849       91217       49377       4199        3601        -           -           4.145515134684809775     -                           -           
D7           65542       64021       1521        84498       29079       53718       49377       1500        8674        -           -           7.380793175005764353     -                           -           
D15          69307       78287       90687       74659       28173       3979        14561       84433       5083        -           -           15.40173126106629942     -                           -           
D3           52196       29684       22512       61072       31603       71153       14561       15738       7816        -           -           3.797850562947799385     -                           -           
D702         16161       90615       25213       17497       67214       69591       14561       25380       129         -           -           702.4418604651162790     -                           -           
D4           17195       21267       95595       29451       8933        77501       86243       19639       4939        -           -           4.305932374974691233     -                           -           
D30          13997       58954       54710       26034       64027       27802       86243       49390       1960        -           -           30.07857142857142857     -                           -           
D14          86668       49887       36781       95918       86489       19672       86243       45791       3418        -           -           14.59537741369221767     -                           -           
D8           50534       73147       77054       71622       38601       7833        86243       55437       8358        -           -           8.751734864800191433     -                           -           
D1           64565       26507       38058       89160       89077       32461       94436       79157       15375       -           -           1.724032520325203252     -                           -           
D15          22438       46261       75844       32206       93135       4481        94436       59668       2902        -           -           15.94107512060647829     -                           -           
D9           42599       65502       76764       60378       18496       42088       94436       58060       7041        -           -           9.302939923306348530     -                           -           
D23          34954       46232       88389       45943       45723       86417       94436       40469       1987        -           -           23.26723704076497232     -                           -           
D15          61359       30830       30529       66308       89335       31904       94436       90770       1971        -           -           15.64180618975139523     -                           -           
D5           52981       80646       72002       91454       19951       30113       94436       2317        14508       -           -           5.558726220016542597     -                           -           
D3           73121       66870       6251        91792       43018       76190       94436       5145        17108       -           -           3.908697685293429974     -                           -           
D27          12819       57636       54850       18197       90027       43742       71905       40812       2063        -           -           27.93795443528841493     -                           -           
D4           72044       50486       21558       92677       81997       51103       71905       57575       10145       -           -           4.976441596845736816     -                           -           
D1           32449       6297        26152       37110       48850       18710       71905       42252       4483        -           -           1.404639750167298683     -                           -           
D68          42254       99255       42666       50415       39969       17267       35046       45441       1449        -           -           68.49896480331262940     -                           -           
D217         10716       88710       21673       21024       20511       1969        35046       65793       408         -           -           217.4264705882352941     -                           -           
D4           84538       47030       37508       96950       51635       44590       51425       71284       10066       -           -           4.672163719451619312     -                           -           
D32          64785       82615       81837       73680       86845       55541       51425       98549       2520        -           -           32.78373015873015873     -                           -           
D2           81612       40957       40655       98043       46177       82577       41192       58974       15888       -           -           2.577857502517623363     -                           -           
D19          54227       62303       91591       58153       11318       21307       41192       71044       3189        -           -           19.53684540608341172     -                           -           
D16          37864       37376       488         73418       20438       17764       41192       69600       2310        -           -           16.18008658008658008     -                           -           
D0           47349       13408       33941       74289       67402       5873        41192       34717       20409       -           -           0.656965064432358273     -                           -           
D0           58783       9289        49494       74439       55922       55481       18661       62010       11815       -           -           0.786203977994075327     -                           -           
D55          73838       35555       38283       78718       38041       54414       18661       74668       638         -           -           55.72884012539184953     -                           -           
D0           58250       14694       43556       93766       71728       96264       18661       30211       22734       -           -           0.646344681974135655     -                           -           
D8           63440       64117       98990       91436       50534       78171       18661       64402       7448        -           -           8.608619763694951664     -                           -           
D486         24145       54027       69785       36162       46212       53587       88298       38363       111         -           -           486.7297297297297297     -                           -           
D13          67837       81018       86486       88433       66403       15419       88298       27557       6049        -           -           13.39361877996363035     -                           -           
D53          18282       54768       63181       21159       50583       79948       88298       24674       1020        -           -           53.69411764705882352     -                           -           
D11          64328       57325       7003        79190       76778       49166       18665       16322       4880        -           -           11.74692622950819672     -                           -           
D3           42672       21703       20969       54624       85997       84877       33004       88503       6816        -           -           3.184125586854460093     -                           -           
D22          66683       19271       47412       99603       61995       19472       33004       42068       843         -           -           22.86002372479240806     -                           -           
D0           30934       6313        24621       52167       13622       49252       92397       12607       9701        -           -           0.650757653850118544     -                           -           
D0           87010       2713        84297       97073       91874       47244       16621       9144        6506        -           -           0.416999692591454042     -                           -           
D3           49114       38706       10408       86916       41347       40378       16621       25357       11312       -           -           3.421676096181046676     -                           -           
D13          52706       67065       85308       64670       86327       54162       16621       25360       4850        -           -           13.82783505154639175     -                           -           
D1           57593       27945       29648       98222       26901       28228       55536       25543       16964       -           -           1.647311954727658571     -                           -           
D91          10329       38422       71574       20236       95136       76632       55536       89826       422         -           -           91.04739336492890995     -                           -           
D3           75030       61224       13806       94073       327         18880       26866       16646       17901       -           -           3.420144126026478967     -                           -           
D90          90192       33558       56634       91118       63857       85843       26866       706         370         -           -           90.69729729729729729     -                           -           
D17          29062       85361       43368       37116       11440       44714       26866       20542       4900        -           -           17.42061224489795918     -                           -           
D0           39223       7387        31836       54524       70238       20193       26866       58830       8621        -           -           0.856861152998492054     -                           -           
D78          80901       89390       91178       82598       96527       4227        24818       60597       1142        -           -           78.27495621716287215     -                           -           
D15          38185       97727       40125       54147       59831       36059       6386        89249       6261        -           -           15.60884842676888675     -                           -           
D42          63391       28537       34854       73843       22318       28026       8441        80854       679         -           -           42.02798232695139911     -                           -           
D6           52982       59641       93008       67381       98626       85624       8441        99131       9785        -           -           6.095145631067961165     -                           -           
D3           58474       21066       37408       75901       60991       47          8441        96002       6193        -           -           3.401582431777813660     -                           -           
D7           33256       34867       98056       62097       49679       2501        8441        28481       4415        -           -           7.897395243488108720     -                           -           
D5           82704       17428       65276       87111       44009       8635        51451       36308       3378        -           -           5.159265837773830669     -                           -           
D18          44225       73394       70498       52291       14918       50612       51451       21344       3895        -           -           18.84313222079589216     -                           -           
D32          67138       82729       84076       80051       73284       82313       51451       46047       2573        -           -           32.15273999222697240     -                           -           
D1           58381       29816       28565       78536       72434       1655        51451       85960       18071       -           -           1.649936362127165071     -                           -           
D5           49512       83362       65817       82815       44357       31542       61692       5217        16209       -           -           5.142945277315071873     -                           -           
D1           82112       15633       66479       92535       57460       42524       61692       63417       9151        -           -           1.708337886569773795     -                           -           
D10          34384       44735       89316       44475       59736       34703       61692       75994       4111        -           -           10.88178058866455850     -                           -           
D4           74746       27399       47347       86205       94003       1938        61692       10078       5992        -           -           4.572596795727636849     -                           -           
D42          16410       41066       75011       19499       22669       4503        22779       43735       965         -           -           42.55544041450777202     -                           -           
D36          61368       62104       98931       91205       48048       79409       22779       36360       1694        -           -           36.66115702479338843     -                           -           
D16          35868       53311       82224       52187       88661       65314       18687       43381       3230        -           -           16.50495356037151702     -                           -           
D164         89570       88970       600         96989       47224       52193       18687       16924       542         -           -           164.1512915129151291     -                           -           
D38          65932       74420       91179       87261       72417       3775        18687       24722       1945        -           -           38.26221079691516709     -                           -           
D11          79106       70706       8400        87187       68026       27556       18687       3028        6377        -           -           11.08765877371804923     -                           HYP-005     
D6           30137       70861       58943       48601       13871       49546       20737       25829       11673       -           -           6.070504583226248607     -                           -           
D17          25806       89336       36137       46601       71808       54649       65798       9717        5011        -           -           17.82797844741568549     -                           -           
D2           73293       44870       28423       99624       63236       82407       65798       89092       20631       -           -           2.174882458436333672     -                           -           
D3           47276       61253       85690       76163       66254       81669       65798       49338       18389       -           -           3.330958725324922508     -                           -           
D3           33188       38607       94248       55702       57080       47589       61703       26784       10674       -           -           3.616919617762788083     -                           -           
D4           43196       50724       92139       75661       81136       40549       61703       32671       10731       -           -           4.726866088901313950     -                           -           
D0           51698       6202        45496       94161       21998       11979       61703       69991       9235        -           -           0.671575527883053600     -                           -           
D84          90582       74374       16208       91882       78588       97464       61703       39085       882         -           -           84.32426303854875283     -                           -           
D2           45227       18533       26694       57685       10740       85242       61703       2795        7853        -           -           2.359989812810390933     -                           -           
D107         39406       20452       18954       42971       85132       66188       41224       82907       191         -           -           107.0785340314136125     -                           -           
D1           34864       14893       19971       55636       24259       79846       41224       76044       14092       -           -           1.056840760715299460     -                           -           
D36          45048       94650       50065       87516       47403       18130       41224       8675        2580        -           -           36.68604651162790697     -                           -           
D4           53889       28718       25171       65638       13117       55693       49421       22402       6893        -           -           4.166255621645147250     -                           -           
D9           47756       98613       48810       60211       84667       90580       84242       32146       10391       -           -           9.490231931479164661     -                           -           
D3           31663       49021       82309       50614       19154       17403       84242       19937       12712       -           -           3.856277533039647577     -                           -           
D1           51740       9706        42034       94536       39528       70441       43284       9385        8944        -           -           1.085196779964221824     -                           -           
D281         28442       80686       47423       37827       24316       61529       43284       58264       287         -           -           281.1358885017421602     -                           -           
D2125        20749       74406       46010       41463       82386       11792       43284       83387       35          -           -           2125.885714285714285     -                           -           
D27          49929       56421       93175       61892       88538       22276       30998       25402       2077        -           -           27.16466056812710640     -                           -           
D162         42725       72396       69996       48010       999         8628        30998       31499       445         -           -           162.6876404494382022     -                           -           
D0           49933       11778       38155       80530       78224       6945        30998       16709       19336       -           -           0.609122879602813405     -                           -           
D1           73762       13689       60073       86409       63402       42959       30998       4636        10527       -           -           1.300370475919065260     -                           -           
D5           64191       66280       97578       77217       90663       34959       30998       10929       12087       -           -           5.483577397203607181     -                           -           
D45          83925       54994       28931       89095       34338       46742       71959       33758       1205        -           -           45.63817427385892116     -                           -           
D25          74419       27004       47415       98869       10829       19521       71959       86545       1069        -           -           25.26099158091674462     -                           -           
D7           8884        17315       91236       15590       53152       34979       281         64773       2178        -           -           7.949954086317722681     -                           -           
D18          39425       54510       84582       75907       93977       64814       281         85119       2943        -           -           18.52191641182466870     -                           -           
D2           62879       68957       93589       94325       67810       60682       281         64362       31433       -           -           2.193777240479750580     -                           -           
D8           74860       63230       11630       84486       64167       39185       281         80546       7478        -           -           8.455469376838726932     -                           -           
D18          49541       47542       1999        56258       37574       12060       55580       10638       2522        -           -           18.85091197462331483     -                           -           
D12          75755       94519       80903       98383       21787       43445       55580       32603       7871        -           -           12.00851226019565493     -                           -           
D2           32199       8876        23323       61052       18125       11518       33053       36414       3346        -           -           2.652719665271966527     -                           -           
D9           73632       60877       12755       95950       72643       85184       69917       24542       6678        -           -           9.116052710392333033     -                           -           
D7           31576       59934       71309       55136       38874       41546       69917       88885       8016        -           -           7.476796407185628742     -                           -           
D4           37218       72581       64304       59792       17195       10402       69917       23085       14644       -           -           4.956364381316580169     -                           -           
D7           24492       42762       81397       43371       18837       66193       16669       9415        5613        -           -           7.618385889898450026     -                           -           
D5           36739       74180       62226       58828       80347       79875       16669       70671       14650       -           -           5.063481228668941979     -                           -           
D11          63745       63353       392         83086       80755       75178       84253       34078       5722        -           -           11.07182803215658860     -                           -           
D69          52824       44922       7902        78912       35607       96050       84253       68061       648         -           -           69.32407407407407407     -                           -           
D8           49043       97985       50725       67892       65934       14700       84253       95897       11345       -           -           8.636844424856765094     -                           -           
D623         59944       54893       5051        61336       971         60315       37153       32184       88          -           -           623.7840909090909090     -                           -           
D0           62743       6697        56046       97717       94812       94022       28969       98865       27769       -           -           0.241168209154092693     -                           -           
D20          39659       75845       63481       45637       84457       62320       28969       25780       3791        -           -           20.00659456607755209     -                           -           
D3           61419       41597       19822       86327       69566       23284       28969       61012       11603       -           -           3.585021115228820132     -                           -           
D33          39047       12855       26192       41082       80416       77936       78123       69628       382         -           -           33.65183246073298429     -                           -           
D5           65350       68170       96847       82767       32701       98170       78123       28036       13099       -           -           5.204214062142148255     -                           -           
D0           55482       5420        50062       64982       6809        73651       78123       48978       7982        -           -           0.679027812578301177     -                           -           
D35          62629       46744       15885       69440       73360       20543       78123       21097       1330        -           -           35.14586466165413533     -                           -           
D79          31428       61535       69560       41645       30034       45939       39214       66408       777         -           -           79.19562419562419562     -                           -           
D88          88196       53863       34333       94035       78974       53646       39214       17380       611         -           -           88.15548281505728314     -                           -           
D11          69257       75233       93691       76217       97894       47289       39214       53192       6617        -           -           11.36965392171679008     -                           -           
D4           63961       80160       83468       86735       48357       38080       39214       8856        18413       -           -           4.353445934937272579     -                           -           
D16          84485       68152       16333       95961       48907       4           39214       81790       4153        -           -           16.41030580303395136     -                           -           
D17          41594       10504       31090       42448       13962       96729       39214       75911       602         -           -           17.44850498338870431     -                           -           
D3           74498       55644       18854       94374       21645       56655       78126       84350       14870       -           -           3.742030934767989240     -                           -           
D14          37828       86031       51464       44167       80576       24070       78126       6704        6133        -           -           14.02755584542638186     -                           -           
D56          92124       68044       24080       93567       91148       5944        78126       17155       1215        -           -           56.00329218106995884     -                           -           
D8           55353       85832       69188       70621       47144       25136       12596       85479       9549        -           -           8.988585192166719028     -                           -           
D68          34506       75473       58700       41187       91106       67053       12596       27117       1101        -           -           68.54950045413260672     -                           -           
D149         63308       69693       93282       68142       76382       17251       12596       89601       466         -           -           149.5557939914163090     -                           -           
D5           32096       46869       84894       43505       80083       21062       12596       78122       9278        -           -           5.051627505928001724     -                           -           
D63          64545       22713       41832       75243       92161       29667       12596       46325       357         -           -           63.62184873949579831     -                           -           
D29          35913       39676       95904       53196       76852       43783       98613       17944       1347        -           -           29.45508537490720118     -                           -           
D2           36064       10607       25457       68090       55879       74405       98613       30056       4038        -           -           2.626795443288756810     -                           -           
D216         42618       80754       61531       43115       46638       79193       98613       81692       373         -           -           216.4986595174262734     -                           -           
D2           63377       67436       95608       95338       39727       22702       28982       22759       31416       -           -           2.146549528902470078     -                           -           
D11          75475       53425       22050       82566       36093       72638       28982       88101       4565        -           -           11.70317634173055859     -                           -           
D20          66700       76424       89943       72992       90605       52784       28982       90134       3780        -           -           20.21798941798941798     -                           -           
D79          37024       29816       7208        55349       16497       37636       18741       67105       374         -           -           79.72192513368983957     -                           -           
D6           36632       6465        30167       48497       34938       15597       18741       82611       1037        -           -           6.234329797492767598     -                           -           
D9           17475       30705       86437       24542       51415       68960       18741       78480       3341        -           -           9.190362167015863513     -                           -           
D1           37067       11025       26042       44698       33689       79687       18741       12482       6543        -           -           1.685006877579092159     -                           -           
D359         59124       78796       79995       60059       56551       17153       18741       62171       219         -           -           359.7990867579908675     -                           -           
D8           32202       2215        29987       40185       26076       21593       41272       52146       270         -           -           8.203703703703703703     -                           -           
D3           33695       20711       12984       61078       58923       2430        41272       84532       6312        -           -           3.281210392902408111     -                           -           
D13          32834       93186       39315       41550       84278       84859       26941       87239       6686        -           -           13.93748130421776847     -                           -           
D3           44701       34721       9980        62628       5110        89459       26941       89278       8847        -           -           3.924607211484118910     -                           -           
D0           27520       8354        19166       44078       68751       33107       59711       72748       10962       -           -           0.762087210363072432     -                           -           
D155         78366       34451       43915       81622       69222       37566       59711       84715       222         -           -           155.1846846846846846     -                           -           
D0           62047       4041        58006       89933       39115       30849       2368        83594       6275        -           -           0.643984063745019920     -                           -           
D35          18900       94062       24505       24326       54596       20085       2368        36151       2622        -           -           35.87414187643020595     -                           -           
D2           54659       15003       39656       78633       79073       11287       2368        98558       6711        -           -           2.235583370585605721     -                           -           
D32          24888       85372       39183       29338       8418        71705       59715       64963       2638        -           -           32.36239575435936315     -                           -           
D0           62777       18214       44563       99326       68617       33630       59715       35122       26228       -           -           0.694448680799145950     -                           -           
D10          17983       5679        12304       26698       35998       78587       31044       54701       553         -           -           10.26943942133815551     -                           -           
D6           51117       89466       61318       88703       33608       49762       31044       92060       13531       -           -           6.611928164954548813     -                           -           
D90          1487        60961       40193       2300        32038       82750       31044       72097       674         -           -           90.44658753709198813     -                           -           
D1           43780       4118        39662       84040       5218        21638       67907       19025       3520        -           -           1.169886363636363636     -                           -           
D3           57657       80856       76468       94233       81901       17582       67907       57049       21081       -           -           3.835491674967980646     -                           -           
D1           56079       28237       27842       85581       24325       73374       67907       40417       26577       -           -           1.062460021823381119     -                           -           
D4           42327       90167       51827       65462       98480       33615       98634       4878        19192       -           -           4.698155481450604418     -                           -           
D36          30814       69979       60502       59720       20083       30246       98634       88276       1908        -           -           36.67662473794549266     -                           -           
D1           75727       14979       60748       92492       10008       97804       72010       28115       8667        -           -           1.728279681550709588     -                           -           
D5           35820       25521       10299       51554       41008       40429       72010       74170       4352        -           -           5.864200367647058823     -                           -           
D25          33840       58125       75382       38346       63180       79384       76107       62068       2298        -           -           25.29373368146214099     -                           -           
D5           39772       25041       14731       57159       74763       80699       76107       1964        4998        -           -           5.010204081632653061     -                           -           
D6           40792       4858        35934       80854       37328       46135       76107       32943       730         -           -           6.654794520547945205     -                           -           
D48          29405       59110       69962       30631       39218       22596       76107       53675       1207        -           -           48.97265948632974316     -                           -           
D7           57074       15487       41587       70836       84748       40800       76107       8363        2026        -           -           7.644126357354392892     -                           -           
D0           28598       7355        21243       46562       16072       43077       76107       98421       10634       -           -           0.691649426368252774     -                           -           
D2           34295       35498       98464       55538       20700       50491       72012       74179       13052       -           -           2.719736438859944836     -                           -           
D28          67887       38484       29403       84517       12607       20435       72012       1181        1367        -           -           28.15215801024140453     -                           -           
D0           58509       7074        51435       91217       28285       81326       65870       49536       25801       -           -           0.274175419557381496     -                           -           
D6           52898       94932       57633       91507       6322        46222       65870       31829       14289       -           -           6.643711946252361956     -                           -           
D28          38659       91530       46796       50474       41090       3659        47439       46258       3214        -           -           28.47853142501555693     -                           -           
D3           28210       42564       85313       45173       34561       71384       26959       57112       11247       -           -           3.784475860229394505     -                           -           
D70          16324       82471       33520       31472       88696       12334       26959       14010       1176        -           -           70.12840136054421768     -                           -           
D5           48732       64412       83987       84793       93815       16591       57681       5439        12671       -           -           5.083418830400126272     -                           -           
D12          55451       90206       64912       71477       47797       1115        57681       85846       7373        -           -           12.23463990234639902     -                           -           
D2           37525       30135       7390        61132       74730       72039       57681       79722       13918       -           -           2.165181778991234372     -                           -           
D548         39015       79540       59142       39860       68039       64372       57681       56291       145         -           -           548.5517241379310344     -                           -           
D58          29993       58616       71044       33214       84867       5668        57681       66315       1004        -           -           58.38247011952191235     -                           -           
D45          78401       42249       36152       91312       58335       38493       57681       48417       935         -           -           45.18609625668449197     -                           -           
D23          48149       58304       89512       57282       80445       42867       59734       68927       2484        -           -           23.47181964573268921     -                           -           
D14          12474       74750       37391       19897       90826       52193       59734       16924       5051        -           -           14.79904969313007325     -                           -           
D4           50691       51925       98433       89250       2058        63098       59734       33974       12132       -           -           4.280003297065611605     -                           -           
D4           47618       16142       31476       54953       31226       31808       59734       61200       3608        -           -           4.473946784922394678     -                           -           
D11          23628       53562       69733       42730       27542       71428       84312       13384       4526        -           -           11.83429076447193990     -                           -           
D8           72434       17508       54926       80266       30665       75966       84312       37771       1946        -           -           8.996916752312435765     -                           -           
D6           41667       59947       81387       74756       55924       14822       84312       48211       8578        -           -           6.988458848216367451     -                           -           
D8           33586       46596       86657       61506       73982       79673       47453       12718       5666        -           -           8.223791034239322273     -                           -           
D5           36754       30911       5843        52215       18750       24481       47454       62550       5832        -           -           5.300240054869684499     -                           -           
D4           47079       48110       98636       59020       20106       10274       47454       70958       11256       -           -           4.274164889836531627     -                           -           
D39          49816       26652       23164       58005       31019       78305       41312       73841       682         -           -           39.07917888563049853     -                           -           
D2           27830       15530       12300       35179       20890       26209       41312       47568       5783        -           -           2.685457375064845236     -                           HYP-005     
D5           66601       21747       44854       98079       32276       86574       57699       92377       3645        -           -           5.966255144032921810     -                           -           
D41          79288       85056       93899       98597       65389       86891       57699       71263       2052        -           -           41.45029239766081871     -                           -           
D26          9785        64986       44466       17163       96599       57722       57699       45914       2407        -           -           26.99875363523057748     -                           -           
D1           55440       29650       25790       86548       68710       20042       57699       5498        24332       -           -           1.218559921091566661     -                           -           
