Elliptic curve parameters:
name = secp256k1
mode = test
p = 1241690119
a = 1
b = 35
g = (311072572, 523565415)
n = 1241630743

Using legacy P2PKH preimage for signing.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
case         s           s_zk        s_rxk       s_zr        z           r           x           k^{-1}      a           m1          m2          f                        x_recovered                 hypothesis  
D1           915652035   105496849   810155186   1037282394  4927281     957503730   474675384   661018172   64239522    -           -           1.642242123159011052     -                           -           
D3           396929186   485233276   1153326653  532865053   347866149   1181709382  447240377   774508044   125057452   -           -           3.880082859836293482     -                           -           
D0           568072443   73059185    495013258   861128161   857988922   777921127   447240377   675212814   275016725   -           -           0.265653607066988380     -                           -           
D86          630991770   812307649   1060314864  755312601   871747504   1049786463  447240377   301319321   9387615     -           -           86.52971484237476718     -                           -           
D1132        864845675   647007983   217837692   865425336   697921438   1087017023  1212352701  522596303   571124      -           -           1132.867788781420497     -                           -           
D2           762430013   114204322   648225691   1116258486  1144464843  559286453   923472061   494528439   54773067    -           -           2.085045228524449799     -                           -           
D335         387702966   1046075331  583258378   391018389   1031860913  966253860   231758016   830069364   3113898     -           -           335.9375711728515192     -                           -           
D19          796928631   889650625   1148908749  904169289   261710433   936783785   231758016   690856173   46244025    -           -           19.23817455336121801     -                           -           
D50          501638605   354032597   147606008   748926329   57922409    370336886   231758016   939923833   7063157     -           -           50.12384646129202564     -                           -           
D61          153578940   719005438   676204245   224523598   369617112   950931085   84844739    834923157   11689624    -           -           61.50800385025215524     -                           -           
D20          537091059   611331326   1167390476  790452156   299456465   876567440   84844739    764548850   30368865    -           -           20.13019999265695310     -                           -           
D3           833858543   458391556   375466987   1067190882  954304188   195307332   1031051463  794383927   133861526   -           -           3.424371211784930645     -                           -           
D6           944991309   479886974   465104335   1161521456  532564307   1105341170  1031051463  313670891   78870721    -           -           6.084475555891013092     -                           -           
D22          844653122   666493589   178159533   1116515892  522972682   475006979   330320072   588373409   29064812    -           -           22.93128849414198860     -                           -           
D3           640351356   97284154    543067202   946071034   876019203   545238061   290005197   1218051160  28912000    -           -           3.364836538461538461     -                           -           
D0           765755707   337042104   428713603   1170788727  367292957   715933089   290005197   1068477142  360722687   -           -           0.934352387988283087     -                           -           
D1           1080824649  106547259   974277390   1224890049  603480635   1050819496  1017028815  602646973   72366849    -           -           1.472321380194403655     -                           -           
D4           376833519   349577367   27256152    681813671   1128608556  366105081   730550479   293267899   71853367    -           -           4.865149422990853024     -                           -           
D4           539319010   969130029   811819724   842498516   155385191   141344731   594079953   723955955   236139504   -           -           4.104057189008070415     -                           -           
D1           705283624   380785191   324498433   1082953606  994768728   437537607   594079953   811493885   327613642   -           -           1.162299557110628500     -                           -           
D5           660305626   428476448   231829178   854468146   993393898   926175930   594079953   475648382   77818066    -           -           5.506130774311456159     -                           -           
D3           705737786   778005861   1169362668  1178443229  308304438   443563310   15403218    57233954    233032343   -           -           3.338617511132349555     -                           -           
D5           912518093   770733944   141784149   1107544704  650375850   286177157   15403218    667564233   132411649   -           -           5.820741224965788319     -                           -           
D58          40904751    730041725   552493769   69426533    638058703   362303921   15403218    912481473   12382969    -           -           58.95530587212162123     -                           -           
D17          846487339   146167282   700320057   893056815   782146925   876411630   15403218    342347113   8236771     -           -           17.74570180474848699     -                           -           
D19          1108913653  919423067   189490586   1171351076  659611785   186135060   656546001   279156403   47477462    -           -           19.36546370149272090     -                           -           
D4           706855354   970394183   978091914   1198492590  644335120   304316706   656546001   497603215   215218118   -           -           4.508887039891316213     -                           -           
D0           749674437   92712624    656961813   1067908669  1028955765  253657607   656546001   151834253   113205973   -           -           0.818972899954669353     -                           -           
D27          701844483   789160944   1154314282  870005348   733481375   1165877943  511985876   810738797   29201023    -           -           27.02511292155757693     -                           -           
D7           374287260   822126514   793791489   505807448   488210555   748394119   511985876   1155875760  111246884   -           -           7.390108238896830584     -                           -           
D1           634168270   476987479   157180791   1029603301  1096763410  1217618542  511985876   726869166   238733239   -           -           1.997993580609024451     -                           -           
D310         604345750   293965295   310380455   906045832   737324435   165205059   367163605   447986677   945586      -           -           310.8816067496769199     -                           -           
D22          237019737   1022713687  455936793   429269897   72480018    330089427   367163605   1172479428  44769577    -           -           22.84394348867759014     -                           -           
D19          451162263   1094934294  597858712   846344882   983241541   191886334   367163605   1004097236  55979644    -           -           19.55950798829660295     -                           -           
D12          174295298   1039586593  376339448   265667340   953051742   1043254684  1193629911  296059013   82923256    -           -           12.53673146891385934     -                           -           
D8           956311653   802303035   154008618   1099046252  494115469   704512440   1193629911  364163172   99904059    -           -           8.030735117579156618     -                           -           
D20          388077323   492234709   1137473357  440141321   387662638   42342726    1193629911  756992929   23629337    -           -           20.83150741808794719     -                           -           
D7           619272387   965773066   895130064   1103434777  105135666   1189192485  1014194395  745892656   135109997   -           -           7.148050384458227765     -                           -           
D7           315198173   944763825   612065091   511747248   151563859   604709030   1014194395  898223575   118649098   -           -           7.962671785334600689     -                           -           
D5           464626318   255156140   209470178   879102717   779284876   673733397   727736539   381897078   50149919    -           -           5.087867440025177308     -                           -           
D3630        349592617   476326822   1114896538  350002783   933672152   1027080806  727736539   1002706115  131185      -           -           3630.954926249190075     -                           -           
D38          951641364   1132636274  1060635833  988535118   436466453   343271730   727736539   728186300   29297514    -           -           38.65980826905654862     -                           -           
D24          257718493   646105280   853243956   373461170   918307834   505908838   679192797   433867671   26233139    -           -           24.62935449699709973     -                           -           
D856         628283957   596828808   31455149    630119006   430202993   196053800   679192797   1081599448  697199      -           -           856.0379575989064815     -                           -           
D7           958027387   721132457   236894930   1174334955  1172823566  1204128709  679192797   1117889673  92797115    -           -           7.771065479783504045     -                           -           
D47          315100151   392768665   1163962229  349184167   999889039   88986796    649314527   385615590   8344007     -           -           47.07194816591117433     -                           -           
D9           374101430   562201544   1053530629  437039423   366348751   1142865445  649314527   1223080213  59411465    -           -           9.462846001188491143     -                           -           
D0           660514562   17076692    643437870   1119099161  16750514    922249226   649314527   1014576287  201929963   -           -           0.084567400232723263     -                           -           
D24          670540793   624519807   46020986    831710918   523531584   772431805   649314527   193301330   25860293    -           -           24.14975758395312845     -                           -           
D5           631904079   870039799   1003495023  1090038341  537417916   1139375805  708565219   382751259   173769817   -           -           5.006852248684821944     -                           -           
D8           137514100   266366542   1112778301  191373415   585482388   550964204   708565219   917172683   29795470    -           -           8.939833538453999886     -                           -           
D43          386315832   971715766   656230809   426749132   152932419   774616619   708565219   1091989186  22416132    -           -           43.34894914073489574     -                           -           
D38          1208751776  946537328   262214448   1236291084  338475555   1188576516  708565219   1066012243  24561532    -           -           38.53738960582751922     -                           -           
D10          302684208   432466034   1111848917  390150585   842829956   278154012   208726244   988756913   40285077    -           -           10.73514229599213624     -                           -           
D1           777363363   256076738   521286625   982208021   721661432   644179183   208726244   846925131   162829389   -           -           1.572669034580729158     -                           -           
D12          226193413   1162871282  304952874   355508704   860007118   1088522692  208726244   769550860   96878122    -           -           12.00344575217921751     -                           -           
D3           816673310   891234041   1167070012  1091903170  615687587   917909651   731351279   95420907    266213590   -           -           3.347815718198308358     -                           -           
D28          839759788   715067269   124692519   882624642   474594961   1061525511  731351279   320405246   25327562    -           -           28.23277143690340191     -                           -           
D0           723784370   58824734    664959636   1199146260  956899775   242445887   266449137   515914514   248422480   -           -           0.236793119527669154     -                           -           
D7           410112129   804413756   847329116   718901169   337036918   394522808   266449137   593958855   101323089   -           -           7.939096250806171138     -                           -           
D88          735622864   1216960798  760292809   758910708   1054723549  994329536   266449137   322822788   13699700    -           -           88.83120053723804170     -                           -           
D124         501976752   1036000042  707607453   523439236   389406540   1067455477  727863542   952164118   8339620     -           -           124.2262887277837599     -                           -           
D1           603097201   204358599   398738602   1067318732  832810594   168304435   727863542   1193080040  138875670   -           -           1.471521966374671675     -                           -           
D0           231455490   62078293    169377197   376540570   432966278   767609125   727863542   437503450   86370410    -           -           0.718744915069871730     -                           -           
D25          835279846   785852179   49427667    924611047   976411768   1009991902  1146212601  537671692   31299037    -           -           25.10787085877434503     -                           -           
D1           630875879   144350464   486525415   1156531631  705738039   903420011   1146212601  737246008   105220127   -           -           1.371890227807841364     -                           -           
D1283        1019430363  752194378   267235985   1021761814  661832962   175395619   1172916474  198382841   586276      -           -           1283.003871896512905     -                           -           
D11          743664915   990642000   994653658   1071099111  1118569266  820224522   1172916474  1026536510  88796523    -           -           11.15631520842319467     -                           -           
D25          970036815   1031865246  1179802312  1036453355  823932559   1107482187  1172916474  811237414   40205255    -           -           25.66493474547046151     -                           -           
D30          379462189   726308530   894784402   498051036   1211410501  1200542610  533428496   614332994   23695648    -           -           30.65155804137536141     -                           -           
D18          550011018   679232385   1112409376  586703527   743983400   706295564   533428496   444527585   36315892    -           -           18.70344765316517628     -                           -           
D5           615356896   277700971   337655925   1181083960  693795499   1131783932  533428496   1107665829  49629832    -           -           5.595444510068057453     -                           -           
D407         1072144503  994421813   77722690    1099572878  854265849   419015705   533428496   1031851873  2437878     -           -           407.9046666814336074     -                           -           
D13          442166168   571377031   1112419880  842587281   46319432    551062255   795965715   972620731   41745055    -           -           13.68729855548160135     -                           -           
D28          915291961   877016695   38275266    970578990   57217942    301227605   1143689492  694494999   30699497    -           -           28.56778712042089810     -                           -           
D36          1022157046  864479016   157678030   1098974735  435675817   573242983   1143689492  862966137   23527089    -           -           36.74398545438409316     -                           -           
D5           787720602   213727726   573992876   855783489   1056948431  1172175525  1143689492  391491423   39028845    -           -           5.476147859358892122     -                           -           
D11          518821414   1035260361  725191796   731913049   849394879   221879140   173218073   577185969   92638144    -           -           11.17531414489478545     -                           -           
D62          608292355   657833079   1192090019  907147979   47169319    292216045   173218073   745493561   10581107    -           -           62.17053461419490418     -                           -           
D1           901350855   59383988    841966867   1184149356  12745124    289576155   441717017   441729444   52955352    -           -           1.121397285773872299     -                           -           
D5           1076402610  393906992   682495618   1219834383  478768796   1188921452  441717017   509514962   72380199    -           -           5.442192719033557782     -                           -           
D1           574909658   469002107   105907551   902896458   45932066    502513091   441717017   168548276   246922858   -           -           1.899387164067248889     -                           -           
D1           414769079   105693494   309075585   533378460   808413408   858106811   441717017   143247982   58940936    -           -           1.793210308027683849     -                           -           
D15          199897292   1223867238  217660797   318779171   551901840   975422137   1201238308  784483164   81015413    -           -           15.10659753101548713     -                           -           
D0           950090760   34866554    915224206   1226845344  1216640751  350844865   1201238308  681253244   119827008   -           -           0.290974084907469274     -                           -           
D4           713977990   447028356   266949634   1015203070  798768689   243484401   1201238308  275350719   111527830   -           -           4.008222485813630553     -                           -           
D13          441148756   846423815   836355684   820698244   792174447   1054802864  1201238308  1234385479  61599268    -           -           13.74080963104951182     -                           -           
D31          1109936650  1044890070  65046580    1186825160  378989173   1096390723  1171462438  959777377   33497510    -           -           31.19306688765821698     -                           -           
D21          565830894   1090664997  716796640   668970513   382502047   945338409   1171462438  890593019   50132799    -           -           21.75551772004591245     -                           -           
D5           986147784   173334222   812813562   1042285653  90761325    394445319   88342823    299461698   31804011    -           -           5.450074268934191979     -                           -           
D1           577245916   191854873   385391043   998319870   537701411   426114905   59388200    201325348   156171962   -           -           1.228484745552469911     -                           -           
D9           536664263   536063852   600411      775600867   692366949   379522778   59388200    771206036   58791055    -           -           9.118119278519495865     -                           -           
D29          532339292   1239698062  534271973   581310683   941049734   1114361960  59388200    1233303286  42625382    -           -           29.08356485814015696     -                           -           
D25          756127430   1157372547  840385626   1111653051  888960594   473904223   1059148070  873257305   45076188    -           -           25.67591889092307450     -                           -           
D0           619744030   14383172    605360858   985136298   329058332   1135882656  1059148070  1012555962  254351762   -           -           0.056548348188757583     -                           -           
D4           789243795   379662450   409581345   1025806055  401795131   236142305   800885032   32474919    79557015    -           -           4.772205819939322761     -                           -           
D7           754184118   405327365   348856753   988229572   458727797   826776942   800885032   135798565   52047756    -           -           7.787605002605683903     -                           -           
D52          92461085    842895953   491195875   168804034   268682513   176817138   800885032   78687463    16118136    -           -           52.29487783202722697     -                           -           
D12          912213050   285359326   626853724   993005962   1006573456  920607916   800885032   379273745   23491018    -           -           12.14759300767638081     -                           -           
D1           705098268   429130736   275967532   941699447   77721551    1231670270  484227369   142532041   231895910   -           -           1.850531714854306831     -                           -           
D4           479727405   824624270   896733878   784940954   1151059776  834485593   484227369   146385541   174513856   -           -           4.725265310738420678     -                           -           
D4           759815487   557158572   202656915   1079158112  1233639366  974548718   484227369   1220014950  121130237   -           -           4.599665498879524193     -                           -           
D10          113030835   593406264   761255314   170031303   1202718848  145027944   484227369   555677605   56030367    -           -           10.59079737957097443     -                           -           
D28          1206598411  232743721   973854690   1225323853  380792484   28944412    880951599   1053456446  8170123     -           -           28.48717467289048157     -                           -           
D4           489846283   73825021    416021262   607848326   525413201   228641529   880951599   616486808   17838111    -           -           4.138612042497100730     -                           -           
D23          203222545   627588619   817264669   247351057   1103945180  479429854   880951599   468700649   26708497    -           -           23.49771381744169280     -                           -           
D5           711032307   1167592653  785070397   1193730233  511687612   552223903   880951599   845440056   228334381   -           -           5.113521003216769182     -                           -           
D6           767295990   642523962   124772028   991670331   305494356   744104233   880951599   550663737   94172967    -           -           6.822806825232553201     -                           -           
D0           275845926   35111986    240733940   472934389   880966477   393100128   826554674   454347339   78757463    -           -           0.445824238904191212     -                           -           
D12          885686775   469832614   415854161   1168209275  501232225   877758541   826554674   1102240958  38119275    -           -           12.32532921992876307     -                           -           
D3           540640148   392664370   147975778   954467489   902335191   937854390   826554674   901067823   126812807   -           -           3.096409418648070774     -                           -           
D6           183286010   304522732   1120394021  320185076   921870322   1103095916  40278322    302971954   46386944    -           -           6.564837123135337391     -                           -           
D21          1149877809  1159797365  1231711187  1234205637  1157998038  271601882   40278322    1177096672  53616045    -           -           21.63153520555274078     -                           -           
D6           31386670    15852465    15534205    41074295    215285650   1207464503  40278322    576135140   2323795     -           -           6.821800115758920214     -                           -           
D5           683659855   894206639   1031083959  855410966   502605566   780956166   40278322    646544795   168406522   -           -           5.309810026241145221     -                           -           
D53          209995150   347254281   1104371612  216776815   92793362    735179833   40278322    1220001611  6545200     -           -           53.05480061724622624     -                           -           
D1           734375503   118457094   615918409   889759384   493720250   544812398   424831282   551598157   112839979   -           -           1.049779475765411122     -                           -           
D17          493202733   46350998    446851735   496976559   1197680497  147929590   424831282   718360867   2605353     -           -           17.79067865275837861     -                           -           
D18          233559265   498224178   976965830   439757446   231226191   267555682   834674999   1085479911  27361084    -           -           18.20922657888846801     -                           -           
D76          724516338   550343296   174173042   814182979   12379112    966376933   834674999   593809314   7183210     -           -           76.61523135200001113     -                           -           
D2           864140771   229319809   634820962   1117113148  375967090   931033155   834674999   864352746   105223640   -           -           2.179356359464470151     -                           -           
D7           747016149   1090713356  897933536   1049283437  928702285   829898715   1138444599  175825021   142481573   -           -           7.655118714895153494     -                           -           
D1           732611505   337136578   395474927   1175835316  75592462    140257244   1138444599  1223745047  289387694   -           -           1.164999704514041982     -                           -           
D12          513835560   914758776   840707527   957149577   62065708    1227447242  1138444599  606079589   70521543    -           -           12.97133807750065820     -                           -           
D1           845416111   117297754   728118357   1036037344  674226284   554190713   1138444599  391574485   82931179    -           -           1.414398726925129088     -                           -           
D1           497173736   231601892   265571844   827193558   1077177483  505677489   412393784   598401031   167153914   -           -           1.385560687499067476     -                           -           
D2           366141101   365697772   443329      591028893   803041989   322170760   412393784   1205338083  141253309   -           -           2.588950125055123487     -                           HYP-005     
D35          647960710   1176320346  713271107   955265392   573175685   1155843821  412393784   554867764   33351346    -           -           35.27055087971561927     -                           -           
D2           667620668   388760376   278860292   1168089996  254872484   1103219971  1239118137  1072514793  167151340   -           -           2.325798740231457312     -                           -           
D40          485294194   826633365   900291572   543376040   460165823   498362268   654833980   723445461   20639426    -           -           40.05117996014036436     -                           -           
D253         15839997    700683337   556787403   22377455    887245838   578761353   654833980   200623030   2765081     -           -           253.4042717012630009     -                           -           
D1           766475119   74456332    692018787   907093848   715415693   633860876   7176508     16526227    63381474    -           -           1.174733361360450531     -                           -           
D5           829903122   62872025    767031097   1103001631  391780625   622957897   7176508     741228729   10607595    -           -           5.927076307117683131     -                           -           
D0           819901501   848602      819052899   1078980459  1176032571  534474168   458027330   154954800   42664627    -           -           0.019890060213112844     -                           -           
D153         328926207   1080053832  490503118   436217602   685549741   410608243   458027330   518269495   7052022     -           -           153.1551988918922828     -                           -           
D101         289738735   657487569   873881909   318065447   83412345    20905450    458027330   458498263   6471615     -           -           101.5955938355418238     -                           -           
D219         726553197   1158049727  810134213   742233360   988062164   517730160   1120950597  1760230     5265699     -           -           219.9232669774706074     -                           -           
D63          351363061   359993533   1233000271  697055772   1002666311  477144168   1120950597  628351907   5670350     -           -           63.48700397682682726     -                           -           
D25          431411306   291325841   140085465   466416352   95775096    886209867   1120950597  329390068   11350754    -           -           25.66576995677996369     -                           -           
D124         247412854   1233722957  255320640   484954950   377301379   28920773    706756936   869020644   9870758     -           -           124.9876612312853784     -                           -           
D2           513083329   329188442   183894887   880665724   1002678111  705093518   706756936   605074243   145500934   -           -           2.262448995688233863     -                           -           
D131         607093380   290579588   316513792   1211969481  502814110   305232410   706756936   1212922577  2217279     -           -           131.0523339642868579     -                           -           
D2           780621311   209866750   570754561   898053489   960082565   782919423   706756936   684114442   76028243    -           -           2.760378797652866974     -                           -           
D3           1063885002  458369526   605515476   1219137935  365022832   1028739888  990183753   863922371   132367404   -           -           3.462858016011253042     -                           -           
D4           626079476   707176842   1160533377  1083709057  539957754   1230212972  990183753   1130003160  168449895   -           -           4.198143560730625566     -                           -           
D5           714693127   351836461   362856666   1039621487  108334401   956520638   990183753   750125161   64836407    -           -           5.426526195382788562     -                           -           
D13          1046543833  1147141051  1141033525  1207054194  10542852    1139482654  1043908936  307674826   83481667    -           -           13.74123316200669543     -                           -           
D19          1050831907  1030992631  19839276    1134004778  868148379   1175491090  1043908936  318135326   52757455    -           -           19.54212217022219892     -                           -           
D0           869897297   141570999   728326298   1170902855  1148546628  273196429   1043908936  489487584   267886181   -           -           0.528474438179399780     -                           -           
D1           500360560   224887258   275473302   782296133   951420240   712161209   615805257   1187130961  218424987   -           -           1.029585768042188323     -                           -           
D9           831456131   453676283   377779848   1224195895  95870945    560637197   615805257   1052215337  45976603    -           -           9.867546825936661740     -                           -           
D9           572980106   508428956   64551150    1090950029  389670105   779314575   615805257   1012124548  55010183    -           -           9.242451638453920431     -                           -           
D6           655553516   805289574   1091894685  1195759681  281214120   1058813390  209385802   1223204767  115347351   -           -           6.981431016998387765     -                           -           
D11          852961582   1166789482  927802843   1229125035  881443949   513681961   209385802   701375059   100634676   -           -           11.59430852641687841     -                           -           
D39          205193192   140747370   64445822    227600345   862950638   19066869    209385802   422618799   3528815     -           -           39.88516541671921027     -                           -           
D1           626098414   163002520   463095894   1144823229  1182330954  519112901   1035358542  771502714   107373599   -           -           1.518087514231501171     -                           -           
D1           1073833459  140341391   933492068   1173216085  251204877   174264261   1035358542  939091578   80007199    -           -           1.754109539567808141     -                           -           
D2           567737896   592519861   1216848778  929255435   390679492   250121492   1035358542  1155393984  206220357   -           -           2.873236520485705492     -                           -           
D2           563430935   395865455   167565480   752783005   437218020   551953812   100735312   378432417   184726795   -           -           2.142977985408126633     -                           -           
D307         1227495197  779957007   447538190   1230350571  756316688   340184706   100735312   451696144   2539751     -           -           307.0997932474482734     -                           -           
D1           775028282   65098287    709929995   955012470   606331602   161175582   446789972   666678661   55091530    -           -           1.181638756447678980     -                           -           
D80          518988039   78584956    440403083   526388245   60284296    435680771   446789972   8694834     973619      -           -           80.71427940498285263     -                           -           
D56          550871741   445619229   105252512   731860232   550120025   1092767664  272116053   631397930   7906268     -           -           56.36277811478184144     -                           -           
D3           818473571   791676026   26797545    1098444316  225782928   886730474   718393688   556496822   258532081   -           -           3.062196470696416202     -                           -           
D3           680615037   1080953986  841291794   1039065150  376073496   721799159   718393688   41908347    322164924   -           -           3.355281427223281452     -                           -           
D12          552880500   706413444   1088097799  1048424914  1134749813  619393830   718393688   1230785939  57336086    -           -           12.32057319015462618     -                           -           
D7           763677985   914360899   1090947829  976877698   1059969972  1133868473  1210208600  285386120   124078846   -           -           7.369192481045479742     -                           -           
D15          258983062   538587277   962026528   482387333   502468273   37097585    1210208600  1059351084  35578791    -           -           15.13787461187199981     -                           -           
D16          758935223   641455546   117479677   1119470621  972081080   1033557856  145607002   127088979   37864427    -           -           16.94084915110428054     -                           -           
D32          539098763   726664158   1054065348  1056171266  466179221   952000080   145607002   924778999   22026260    -           -           32.99080996955452264     -                           -           
D170         498057428   654944709   1084743462  502633560   82998752    218530183   441626974   952274094   3835172     -           -           170.7732297273759820     -                           -           
D3           645819011   938576768   948872986   1005520257  1074463659  811206016   441626974   59840792    286117765   -           -           3.280386200416461382     -                           -           
D4           565478282   1023449633  783659392   889748765   189573269   129427963   572588383   437938403   241207799   -           -           4.243020487907192420     -                           -           
D16          442921830   621275181   1063277392  524048236   303150954   565707215   572588383   506651122   37289800    -           -           16.66072708890903142     -                           -           
D8           735828252   475850990   259977262   1076019573  531674697   1109184228  572588383   847364381   55445610    -           -           8.582302368032383447     -                           -           
D6           498052880   943370312   796313311   846884997   639691574   492016010   572588383   1068924776  149220763   -           -           6.321977538742379973     -                           -           
D7           560506664   833509292   968628115   783008361   570135737   1039294857  1149733218  289628919   115503270   -           -           7.216326360283998885     -                           -           
D5           407897763   906761967   742766539   638655253   507456604   1096146265  1149733218  960773447   177140273   -           -           5.118892229549629292     -                           -           
D2           794601508   182397032   612204476   916196016   467367105   865489743   1149733218  112632525   65034460    -           -           2.804621303844146626     -                           -           
D24          528120969   955164214   814587498   1017056637  372972473   44300243    503353699   683341697   39185301    -           -           24.37557424912979486     -                           -           
D34          413868835   625859789   1029639789  453443910   1131053200  438498575   503353699   813453474   18118085    -           -           34.54337414798528652     -                           -           
D17          582526842   882694140   941463445   1114574254  191527140   2107834     503353699   221370779   50479430    -           -           17.48621448380062928     -                           -           
D8           710779345   483790675   226988670   1036927678  1133283773  802032294   503353699   414877099   58482679    -           -           8.272375398534666990     -                           -           
D3           747485373   943769658   1045346458  1235736818  359859047   90121456    503353699   1122937495  259233928   -           -           3.640610105634012535     -                           -           
D8           895983384   951585754   1186028373  1052085585  381216204   1187950129  503353699   1079166966  115472379   -           -           8.240808427442202433     -                           -           
D4           634165624   834246003   1041550364  1078226523  1096662815  710698013   1145999723  696720566   190104725   -           -           4.388349647805965895     -                           -           
D7           512199555   1235566624  518263674   856194400   785321703   733476148   1145999723  471760396   168204710   -           -           7.345612521789669266     -                           -           
D2           727340766   370946318   356394448   920896914   491258476   815645124   731713900   1168625799  146672322   -           -           2.529081921809351324     -                           HYP-005     
D110         387950118   990091338   639489523   425851101   610126854   375737067   731713900   650854626   8940288     -           -           110.7449041910059273     -                           -           
D87          528133344   1068808067  700956020   1044070868  1215935621  529794686   731713900   299617830   12195820    -           -           87.63724513808829582     -                           -           
D46          198794147   794549320   645875570   259401641   594899505   835092570   1091467629  788905981   16971665    -           -           46.81622692882519187     -                           -           
D81          24620111    381142915   885107939   44574418    965706983   160407785   1091467629  10535559    4665804     -           -           81.68858250367996598     -                           -           
D8           991648814   660375604   331273210   1219473960  434436437   1100979117  1091467629  778285859   80348230    -           -           8.218919122424974389     -                           -           
D8           259978380   600570994   901038129   445482853   499883087   1059615110  230938990   1036882114  74473907    -           -           8.064180035566013744     -                           -           
D8           780372128   551943459   228428669   898983466   662963623   705755510   230938990   889443773   68704100    -           -           8.033632039427050205     -                           -           
D0           573942282   59963147    513979135   1003688280  474717012   406976982   1037089136  965237436   144196284   -           -           0.415843913148275027     -                           -           
D5           608370603   1085178116  764823230   1014171565  74320785    1173926176  1037089136  443062010   202569641   -           -           5.357061949870365816     -                           -           
D5           344821294   528754295   1057697742  471389674   1236506502  1041962847  1037089136  548734894   91684534    -           -           5.767104569675840856     -                           -           
D5           433782184   772143551   903269376   722638184   886159551   889395025   133040499   82971632    144926184   -           -           5.327840212780321325     -                           -           
D35          74092283    1094988600  220734426   116954823   214378057   831590330   52337012    797726388   31229743    -           -           35.06236346549505706     -                           -           
D4           1037809875  448818086   588991789   1225220661  721237629   1048200304  52337012    865327234   100755945   -           -           4.454507235280260633     -                           -           
D0           864739245   79332290    785406955   1197799695  462041542   247274527   52337012    763371113   198618345   -           -           0.399420758440012175     -                           -           
D180         212923667   676280696   778273714   226869487   778301693   884158264   52337012    210363549   3736367     -           -           180.9995367157455357     -                           -           
D21          636249302   1008030198  869849847   1224816585  758017691   1024127560  467808628   453396704   47682019    -           -           21.14067774688819280     -                           -           
D9           754433733   977172568   1018891908  1078567067  1068574316  348724296   467808628   891997621   106167065   -           -           9.204102684763867212     -                           -           
D9           1133492250  647925148   485567102   1222455115  1225925463  597784462   467808628   778099668   65937870    -           -           9.826297816414148652     -                           -           
D38          249656876   1071357995  419929624   360458883   435613248   6044686     467808628   892365700   28052862    -           -           38.19068425175299404     -                           -           
D43          400765411   420792789   1221603365  414251901   1150268454  560353535   243769716   556552862   9657201     -           -           43.57295545572676803     -                           -           
D0           421258638   4996377     416262261   796136187   1023313601  645691588   243769716   682793337   46381089    -           -           0.107724443468759433     -                           -           
D8           437128017   862825010   815933750   769997508   241797777   868563354   243769716   151216711   104258526   -           -           8.275822065621760276     -                           -           
D14          243721874   1082365404  402987213   413145675   84575861    901771811   243769716   352032650   74298073    -           -           14.56787989642746185     -                           -           
D1           601584274   496784387   104799887   913293613   596716897   186617438   108519800   766244671   289874935   -           -           1.713788696494231210     -                           -           
D12          657831883   306799081   351032802   700055432   554264907   730593834   108519800   894520156   24478648    -           -           12.53333439820695979     -                           -           
D5           528831702   872219984   898242461   890017305   1115055185  1184971434  108519800   190955142   167646099   -           -           5.202745481122110691     -                           -           
